³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,°Å·¡´ë±Ý,µî¶ô·ü,BPS,PER,PBR,EPS,DIV,DPS,buy_±â°üÇÕ°è,buy_±âÅ¸¹ýÀÎ,buy_°³ÀÎ,buy_¿Ü±¹ÀÎÇÕ°è,sell_±â°üÇÕ°è,sell_±âÅ¸¹ýÀÎ,sell_°³ÀÎ,sell_¿Ü±¹ÀÎÇÕ°è,sell_ÀüÃ¼,foreign_»óÀåÁÖ½Ä¼ö,foreign_º¸À¯¼ö·®,foreign_ÁöºÐÀ²,foreign_ÇÑµµ¼ö·®,foreign_ÇÑµµ¼ÒÁø·ü,short_°Å·¡·®,short_¸Å¼ö,short_ºñÁß,¾÷Á¾,Á¾¸ñ
2018-08-08,47000,47000,46550,46800,6429338,3.00E+11,0.21,28126,7.8,1.66,5997,1.82,850,-42573903000,-1167190050,-14335444150,58076537200,1.05E+11,2467498400,85299352550,1.08E+11,3.00E+11,6419324700,3372278357,52.53,6419324700,52.53,116816,6429338,1.82,IT,»ï¼ºÀüÀÚ
2018-08-09,47000,47050,46450,46900,12010886,5.62E+11,0.21,28126,7.82,1.67,5997,1.81,850,1.08E+11,-1060997300,-8526315650,-98081283600,1.95E+11,1451153700,84494831800,2.81E+11,5.62E+11,6419324700,3373527482,52.56,6419324700,52.56,393145,12010886,3.27,IT,»ï¼ºÀüÀÚ
2018-08-10,46150,46400,44850,45400,16670643,7.57E+11,-3.2,28126,7.57,1.61,5997,1.87,850,-1.90E+11,2215909200,2.54E+11,-65683633950,3.73E+11,3818141500,1.18E+11,2.62E+11,7.57E+11,6419324700,3371256006,52.53,6419324700,52.53,1141925,16670643,6.85,IT,»ï¼ºÀüÀÚ
2018-08-13,44950,45100,44650,45050,9803831,4.40E+11,-0.77,28126,7.51,1.6,5997,1.89,850,16643541900,747770700,9582122150,-26973434750,1.37E+11,1168522050,1.02E+11,2.00E+11,4.40E+11,6419324700,3369666181,52.5,6419324700,52.5,1552943,9803831,15.84,IT,»ï¼ºÀüÀÚ
2018-08-14,44850,45400,44850,45150,6409259,2.90E+11,0.22,28126,7.53,1.61,5997,1.88,850,11946553700,-3031806900,-17145131400,8230384600,90214464300,3778944500,67119280300,1.29E+11,2.90E+11,6419324700,3369228099,52.5,6419324700,52.5,523846,6409259,8.17,IT,»ï¼ºÀüÀÚ
2018-08-16,43800,44650,43700,44250,10088229,4.45E+11,-1.99,28126,7.38,1.57,5997,1.92,850,7894701000,856239650,71316672250,-80067612900,1.18E+11,1272941450,87340221100,2.39E+11,4.45E+11,6419324700,3369385947,52.5,6419324700,52.5,805821,10088229,7.99,IT,»ï¼ºÀüÀÚ
2018-08-17,44050,44400,44050,44100,6808747,3.01E+11,-0.34,28126,7.35,1.57,5997,1.93,850,-66744034400,-1858866000,49236568550,19366331850,1.21E+11,2666029250,68868815450,1.08E+11,3.01E+11,6419324700,3367614485,52.47,6419324700,52.47,339110,6808747,4.98,IT,»ï¼ºÀüÀÚ
2018-08-20,43500,44200,43500,43850,7289124,3.19E+11,-0.57,28126,7.31,1.56,5997,1.94,850,9402508850,-2073318300,47366470850,-54695661400,91266946400,2844644050,81867610400,1.43E+11,3.19E+11,6419324700,3368039417,52.47,6419324700,52.47,476132,7289124,6.53,IT,»ï¼ºÀüÀÚ
2018-08-21,43700,44900,43700,44800,9520270,4.24E+11,2.17,28126,7.47,1.59,5997,1.9,850,29207342650,630469700,-22022350500,-7815461850,1.45E+11,1064419650,1.25E+11,1.52E+11,4.24E+11,6419324700,3366536592,52.44,6419324700,52.44,149107,9520270,1.57,IT,»ï¼ºÀüÀÚ
2018-08-22,45150,46200,44900,46100,11641656,5.33E+11,2.9,28126,7.69,1.64,5997,1.84,850,-68425063400,730132200,-95170107950,1.63E+11,2.09E+11,1831089900,2.26E+11,96047050850,5.33E+11,6419324700,3365907848,52.44,6419324700,52.44,391261,11641656,3.36,IT,»ï¼ºÀüÀÚ
2018-08-23,46150,46200,45700,46200,6730918,3.09E+11,0.22,28126,7.7,1.64,5997,1.84,850,-22210858600,-420217150,-13228751150,35859826900,1.15E+11,1566548200,77090677350,1.16E+11,3.09E+11,6419324700,3369768421,52.5,6419324700,52.5,209450,6730918,3.11,IT,»ï¼ºÀüÀÚ
2018-08-24,45900,46400,45550,46150,6582535,3.02E+11,-0.11,28126,7.7,1.64,5997,1.84,850,-17138400850,1331812000,-19047617850,34854206700,1.26E+11,584870950,90042867900,85452444100,3.02E+11,6419324700,3370529731,52.5,6419324700,52.5,476340,6582535,7.24,IT,»ï¼ºÀüÀÚ
2018-08-27,46100,46550,46000,46300,5263782,2.44E+11,0.33,28126,7.72,1.65,5997,1.84,850,-19916005350,1883193200,-24532747300,42565559450,1.10E+11,372879250,84810123500,48173082442,2.44E+11,6419324700,3371138294,52.53,6419324700,52.53,388356,5263782,7.38,IT,»ï¼ºÀüÀÚ
2018-08-28,46800,46950,46300,46550,7365976,3.43E+11,0.54,28126,7.76,1.66,5997,1.83,850,-14158837000,-4383087300,-30296752750,48838677050,1.60E+11,5040086200,91292543800,87186019594,3.43E+11,6419324700,3372090402,52.53,6419324700,52.53,593504,7365976,8.06,IT,»ï¼ºÀüÀÚ
2018-08-29,46750,46800,46400,46800,5572374,2.60E+11,0.54,28126,7.8,1.66,5997,1.82,850,-11215706950,-1831974300,-52758232100,65805913350,1.20E+11,2219926300,81630699800,55761308906,2.60E+11,6419324700,3372883955,52.53,6419324700,52.53,288215,5572374,5.17,IT,»ï¼ºÀüÀÚ
2018-08-30,46950,47950,46700,47650,12193231,5.80E+11,1.82,28126,7.95,1.69,5997,1.78,850,-70867857850,-4097969750,-1.59E+11,2.34E+11,2.41E+11,5093366850,2.56E+11,78354717207,5.80E+11,6419324700,3374259458,52.56,6419324700,52.56,630717,12193231,5.17,IT,»ï¼ºÀüÀÚ
2018-08-31,47100,48450,47000,48450,13577454,6.52E+11,1.68,28126,8.08,1.72,5997,1.75,850,-11985324000,-1830070250,-1.43E+11,1.57E+11,1.73E+11,2580534150,2.22E+11,2.55E+11,6.52E+11,6419324700,3379251638,52.62,6419324700,52.62,736536,13577454,5.42,IT,»ï¼ºÀüÀÚ
2018-09-03,48200,48300,47300,47450,8595084,4.09E+11,-2.06,28126,7.91,1.69,5997,1.79,850,28044300750,-579862700,55546557350,-83010995400,1.29E+11,1916179050,78034521200,2.00E+11,4.09E+11,6419324700,3382068334,52.7,6419324700,52.7,493378,8595084,5.74,IT,»ï¼ºÀüÀÚ
2018-09-04,47550,47800,47200,47650,6791255,3.23E+11,0.42,28126,7.95,1.69,5997,1.78,850,-23384657050,687946900,214416950,22482293200,1.45E+11,465590000,54780012200,1.23E+11,3.23E+11,6419324700,3380222198,52.66,6419324700,52.66,689967,6791255,10.16,IT,»ï¼ºÀüÀÚ
2018-09-05,47300,47450,46400,46600,9139998,4.29E+11,-2.2,28126,7.77,1.66,5997,1.82,850,-56000347700,371656000,55560472850,68218850,1.56E+11,623307750,73409572150,1.99E+11,4.29E+11,6419324700,3380977045,52.66,6419324700,52.66,895228,9139998,9.79,IT,»ï¼ºÀüÀÚ
2018-09-06,46200,46400,45800,46100,9040553,4.16E+11,-1.07,28126,7.69,1.64,5997,1.84,850,11916378550,1709853050,47204609250,-60830840850,1.46E+11,1416430900,58265142300,2.10E+11,4.16E+11,6419324700,3380694635,52.66,6419324700,52.66,1084430,9040553,12,IT,»ï¼ºÀüÀÚ
2018-09-07,44500,45200,44400,44900,18285508,8.19E+11,-2.6,28126,7.49,1.6,5997,1.89,850,84546377100,1267514650,2.66E+11,-3.52E+11,2.11E+11,1906053000,94756423850,5.12E+11,8.19E+11,6419324700,3380025689,52.66,6419324700,52.66,1186923,18285508,6.49,IT,»ï¼ºÀüÀÚ
2018-09-10,45450,45550,45000,45500,9979838,4.52E+11,1.34,28126,7.59,1.62,5997,1.87,850,-66334754850,-936743950,-11014713500,78286212300,1.75E+11,1573089700,84912097750,1.91E+11,4.52E+11,6419324700,3372661736,52.53,6419324700,52.53,826053,9979838,8.28,IT,»ï¼ºÀüÀÚ
2018-09-11,45550,45900,45050,45050,9865790,4.47E+11,-0.99,28126,7.51,1.6,5997,1.89,850,-8545349300,1710572900,19137042550,-12302266150,1.30E+11,588254600,74279224850,2.42E+11,4.47E+11,6419324700,3374818127,52.56,6419324700,52.56,512882,9865790,5.2,IT,»ï¼ºÀüÀÚ
2018-09-12,44900,45100,44500,44550,12995269,5.81E+11,-1.11,28126,7.43,1.58,5997,1.91,850,57139426150,462692650,1.00E+11,-1.58E+11,1.40E+11,802934200,70027673250,3.69E+11,5.81E+11,6419324700,3373897729,52.56,6419324700,52.56,400904,12995269,3.08,IT,»ï¼ºÀüÀÚ
2018-09-13,44550,44750,44000,44050,18277942,8.08E+11,-1.12,28126,7.35,1.57,5997,1.93,850,1.27E+11,-125011250,1.79E+11,-3.06E+11,3.26E+11,1773362500,64597719150,4.16E+11,8.08E+11,6419324700,3370397660,52.5,6419324700,52.5,1013551,18277942,5.55,IT,»ï¼ºÀüÀÚ
2018-09-14,45000,45850,44900,45850,12446344,5.68E+11,4.09,28126,7.65,1.63,5997,1.85,850,26198748450,-1323637000,-1.46E+11,1.21E+11,1.34E+11,1998382250,2.54E+11,1.77E+11,5.68E+11,6419324700,3362098970,52.38,6419324700,52.38,342513,12446344,2.75,IT,»ï¼ºÀüÀÚ
2018-09-17,45550,45800,44900,45150,8123384,3.67E+11,-1.53,28126,7.53,1.61,5997,1.88,850,-86069755950,1916322400,54128743100,30024690450,1.59E+11,431909050,92121763500,1.16E+11,3.67E+11,6419324700,3364607625,52.4,6419324700,52.4,335637,8123384,4.13,IT,»ï¼ºÀüÀÚ
2018-09-18,44950,45900,44700,45500,9987090,4.55E+11,0.78,28126,7.59,1.62,5997,1.87,850,-6754600250,7369050,-41023313150,47770544350,1.29E+11,947400450,1.06E+11,2.19E+11,4.55E+11,6419324700,3365281152,52.4,6419324700,52.4,419573,9987090,4.2,IT,»ï¼ºÀüÀÚ
2018-09-19,46000,46200,45700,46150,9367454,4.31E+11,1.43,28126,7.7,1.64,5997,1.84,850,-17531773900,-144176850,-83945570500,1.02E+11,1.36E+11,1043153350,1.35E+11,1.59E+11,4.31E+11,6419324700,3366052283,52.44,6419324700,52.44,106333,9367454,1.14,IT,»ï¼ºÀüÀÚ
2018-09-20,46850,47600,46400,47250,13536966,6.39E+11,2.38,28126,7.88,1.68,5997,1.8,850,-14528579850,-1754427750,-2.19E+11,2.35E+11,1.76E+11,2468312800,3.04E+11,1.56E+11,6.39E+11,6419324700,3368181328,52.47,6419324700,52.47,348861,13536966,2.58,IT,»ï¼ºÀüÀÚ
2018-09-21,46550,47550,46550,47400,14476906,6.82E+11,0.32,28126,7.9,1.69,5997,1.79,850,710478900,-1508875250,-35284252400,36082648750,1.98E+11,2299756150,1.38E+11,3.43E+11,6.82E+11,6419324700,3372906662,52.53,6419324700,52.53,1567072,14476906,10.82,IT,»ï¼ºÀüÀÚ
2018-09-27,46950,47500,46450,47500,15804586,7.43E+11,0.21,28126,7.92,1.69,5997,1.79,850,-59498694050,-1108732450,-34009710800,94617137300,2.30E+11,1691580100,1.17E+11,3.94E+11,7.43E+11,6419324700,3373181559,52.56,6419324700,52.56,547984,15804586,3.47,IT,»ï¼ºÀüÀÚ
2018-09-28,47250,47250,46300,46450,11270515,5.26E+11,-2.21,28126,7.75,1.65,5997,1.83,850,43159521650,-1073966400,28822356850,-70907912100,1.66E+11,2067861300,84165476650,2.73E+11,5.26E+11,6419324700,3376771718,52.6,6419324700,52.6,364109,11270515,3.23,IT,»ï¼ºÀüÀÚ
2018-10-01,46450,46800,45800,46350,6354983,2.94E+11,-0.22,28126,7.73,1.65,5997,1.83,850,-37372798150,1291420300,17184360450,18897017400,1.27E+11,737156850,63352917250,1.03E+11,2.94E+11,6419324700,3374874038,52.56,6419324700,52.56,244320,6354983,3.84,IT,»ï¼ºÀüÀÚ
2018-10-02,46450,46700,45700,45700,6607188,3.04E+11,-1.4,28126,7.62,1.62,5997,1.86,850,-20791613100,361679950,26719312800,-6289379650,1.33E+11,757466800,58897546050,1.11E+11,3.04E+11,6419324700,3375339099,52.6,6419324700,52.6,249728,6607188,3.78,IT,»ï¼ºÀüÀÚ
2018-10-04,45150,45600,44700,44700,11865327,5.33E+11,-2.19,28126,7.45,1.59,5997,1.9,850,60132115350,-672316150,1.36E+11,-1.95E+11,1.31E+11,3232208500,63882855300,3.35E+11,5.33E+11,6419324700,3375226579,52.6,6419324700,52.6,175566,11865327,1.48,IT,»ï¼ºÀüÀÚ
2018-10-05,44800,45500,44550,44700,10544165,4.73E+11,0,28126,7.45,1.59,5997,1.9,850,18725834900,-1191407350,90571499900,-1.08E+11,1.73E+11,2196956150,90989033100,2.06E+11,4.73E+11,6419324700,3370670893,52.5,6419324700,52.5,301551,10544165,2.86,IT,»ï¼ºÀüÀÚ
2018-10-08,44200,45200,44200,44950,6759464,3.04E+11,0.56,28126,7.5,1.6,5997,1.89,850,11588298200,-56843450,-7402273050,-4129181700,93526708200,858958800,75216348050,1.34E+11,3.04E+11,6419324700,3368411424,52.47,6419324700,52.47,314788,6759464,4.66,IT,»ï¼ºÀüÀÚ
2018-10-10,45250,45500,44500,45300,10341349,4.68E+11,0.78,28126,7.55,1.61,5997,1.88,850,36551300300,-1398432500,-51653333850,16500466050,1.42E+11,1854640950,1.03E+11,2.21E+11,4.68E+11,6419324700,3367857918,52.47,6419324700,52.47,424964,10341349,4.11,IT,»ï¼ºÀüÀÚ
2018-10-11,44000,44650,43100,43100,19324537,8.44E+11,-4.86,28126,7.19,1.53,5997,1.97,850,93756097100,1539319850,1.75E+11,-2.71E+11,2.56E+11,2827491300,1.38E+11,4.47E+11,8.44E+11,6419324700,3368375388,52.47,6419324700,52.47,869174,19324537,4.5,IT,»ï¼ºÀüÀÚ
2018-10-12,43200,44650,43200,44000,12640906,5.56E+11,2.09,28126,7.34,1.56,5997,1.93,850,-26107059600,4737087200,-39537969450,60907941850,2.01E+11,1312968250,1.49E+11,2.04E+11,5.56E+11,6419324700,3362264356,52.38,6419324700,52.38,254208,12640906,2.01,IT,»ï¼ºÀüÀÚ
2018-10-15,44050,44050,43350,43800,7434522,3.24E+11,-0.45,28126,7.3,1.56,5997,1.94,850,-63752295700,395021250,38115711600,25241562850,1.65E+11,53429150,55198127550,1.04E+11,3.24E+11,6419324700,3363815972,52.4,6419324700,52.4,512142,7434522,6.89,IT,»ï¼ºÀüÀÚ
2018-10-16,43700,44150,43350,43600,6825677,2.98E+11,-0.46,28126,7.27,1.55,5997,1.95,850,-30388849650,270816600,24772966050,5345067000,1.32E+11,112769650,49774800700,1.17E+11,2.98E+11,6419324700,3365513941,52.44,6419324700,52.44,379455,6825677,5.56,IT,»ï¼ºÀüÀÚ
2018-10-17,44150,44500,44000,44150,8306193,3.68E+11,1.26,28126,7.36,1.57,5997,1.93,850,3445080900,-631866950,-25321898700,22508684750,1.13E+11,715233400,90065245600,1.64E+11,3.68E+11,6419324700,3366147302,52.44,6419324700,52.44,101934,8306193,1.23,IT,»ï¼ºÀüÀÚ
2018-10-18,43950,44450,43700,44050,8347725,3.68E+11,-0.23,28126,7.35,1.57,5997,1.93,850,-60112673550,655017300,-9478097350,68935753600,1.64E+11,191306350,50611575350,1.54E+11,3.68E+11,6419324700,3367157272,52.44,6419324700,52.44,973101,8347725,11.66,IT,»ï¼ºÀüÀÚ
2018-10-19,43900,44150,43450,43900,7842520,3.44E+11,-0.34,28126,7.32,1.56,5997,1.94,850,25360720250,389298850,30241842850,-55991861950,1.26E+11,438924400,49082528150,1.68E+11,3.44E+11,6419324700,3368716870,52.47,6419324700,52.47,718889,7842520,9.17,IT,»ï¼ºÀüÀÚ
2018-10-22,43450,43950,43200,43550,8357648,3.64E+11,-0.8,28126,7.26,1.55,5997,1.95,850,10960239650,-1133349800,17349993850,-27176883700,1.10E+11,2489003800,57592778400,1.94E+11,3.64E+11,6419324700,3367438183,52.47,6419324700,52.47,386803,8357648,4.63,IT,»ï¼ºÀüÀÚ
2018-10-23,43300,43450,42550,43050,9531231,4.10E+11,-1.15,28126,7.18,1.53,5997,1.97,850,-6918995500,4807368650,57943174600,-55831547750,1.63E+11,5481860150,85694397750,1.56E+11,4.10E+11,6419324700,3367058905,52.44,6419324700,52.44,260784,9531231,2.74,IT,»ï¼ºÀüÀÚ
2018-10-24,43050,43100,42250,42550,13522825,5.75E+11,-1.16,28126,7.1,1.51,5997,2,850,1.71E+11,-1067557050,-24505670400,-1.45E+11,1.35E+11,5834053900,1.14E+11,3.21E+11,5.75E+11,6419324700,3365744444,52.44,6419324700,52.44,131634,13522825,0.97,IT,»ï¼ºÀüÀÚ
2018-10-25,40600,41550,40550,41000,19338170,7.94E+11,-3.64,28126,6.84,1.46,5997,2.07,850,2.15E+11,600353550,55235446900,-2.71E+11,1.06E+11,761603950,1.22E+11,5.65E+11,7.94E+11,6419324700,3362373111,52.38,6419324700,52.38,504679,19338170,2.61,IT,»ï¼ºÀüÀÚ
2018-10-26,41100,41300,40400,41000,14413864,5.89E+11,0,28126,6.84,1.46,5997,2.07,850,61960512850,347188650,11347440600,-73655142100,1.65E+11,1866617200,1.49E+11,2.74E+11,5.89E+11,6419324700,3355759560,52.28,6419324700,52.28,615891,14413864,4.27,IT,»ï¼ºÀüÀÚ
2018-10-29,40850,41950,40550,41400,14460521,5.98E+11,0.98,28126,6.9,1.47,5997,2.05,850,1.80E+11,-1459450750,-1.04E+11,-75074343550,1.61E+11,3816627100,1.76E+11,2.57E+11,5.98E+11,6419324700,3353945023,52.25,6419324700,52.25,419582,14460521,2.9,IT,»ï¼ºÀüÀÚ
2018-10-30,41400,43000,41000,42350,14205190,6.04E+11,2.29,28126,7.06,1.51,5997,2.01,850,1.14E+11,458762250,-57699326700,-56606108000,2.06E+11,2249377150,1.68E+11,2.27E+11,6.04E+11,6419324700,3352268962,52.22,6419324700,52.22,488931,14205190,3.44,IT,»ï¼ºÀüÀÚ
2018-10-31,42900,43350,41700,42400,17621480,7.47E+11,0.12,28126,7.07,1.51,5997,2,850,-1.05E+11,596391300,70857216000,33583441350,3.16E+11,912378600,76880163300,3.54E+11,7.47E+11,6419324700,3350942487,52.2,6419324700,52.2,292064,17621480,1.66,IT,»ï¼ºÀüÀÚ
2018-11-01,42450,42950,42150,42150,13423132,5.70E+11,-0.59,28126,7.03,1.5,5997,2.02,850,-87366948600,126712500,24187834500,63052401600,2.20E+11,1617059450,90969120250,2.58E+11,5.70E+11,6419324700,3351505930,52.22,6419324700,52.22,409579,13423132,3.05,IT,»ï¼ºÀüÀÚ
2018-11-02,43050,44250,42800,44150,16517112,7.16E+11,4.74,28126,7.36,1.57,5997,1.93,850,-42318494250,-416866850,-1.02E+11,1.45E+11,2.32E+11,2274516500,2.14E+11,2.68E+11,7.16E+11,6419324700,3353388681,52.25,6419324700,52.25,253468,16517112,1.53,IT,»ï¼ºÀüÀÚ
2018-11-05,43750,43800,42900,43800,9426777,4.09E+11,-0.79,28126,7.3,1.56,5997,1.94,850,-86707691800,113886350,9037894350,77555911100,2.09E+11,673553550,79665730950,1.19E+11,4.09E+11,6419324700,3356730418,52.28,6419324700,52.28,497467,9426777,5.28,IT,»ï¼ºÀüÀÚ
2018-11-06,43750,43800,42950,43750,7713625,3.35E+11,-0.11,28126,7.3,1.56,5997,1.94,850,-19180085000,-64022400,3801253950,15442853450,1.41E+11,286170950,52477908500,1.41E+11,3.35E+11,6419324700,3358510653,52.3,6419324700,52.3,497376,7713625,6.45,IT,»ï¼ºÀüÀÚ
2018-11-07,43600,44500,43400,44000,11553998,5.09E+11,0.57,28126,7.34,1.56,5997,1.93,850,58583514450,-2053854450,-82216927600,25687267600,2.12E+11,2369809850,1.41E+11,1.53E+11,5.09E+11,6419324700,3358855574,52.3,6419324700,52.3,155284,11553998,1.34,IT,»ï¼ºÀüÀÚ
2018-11-08,44900,45050,44050,44050,12617397,5.62E+11,0.11,28126,7.35,1.57,5997,1.93,850,-32046069200,-143492400,-24896123450,57085685050,2.59E+11,818428200,1.06E+11,1.95E+11,5.62E+11,6419324700,3359363071,52.34,6419324700,52.34,151663,12617397,1.2,IT,»ï¼ºÀüÀÚ
2018-11-09,44450,44850,43900,44300,7318500,3.24E+11,0.57,28126,7.39,1.58,5997,1.92,850,-30755290700,320192250,-9254669650,39689768100,1.75E+11,840635300,68100294050,79865358950,3.24E+11,6419324700,3360650150,52.34,6419324700,52.34,173195,7318500,2.37,IT,»ï¼ºÀüÀÚ
2018-11-12,43850,45250,43700,45200,8552566,3.84E+11,2.03,28126,7.54,1.61,5997,1.88,850,47546265500,-3179904000,-1.28E+11,83404135600,99477614750,3501801400,1.79E+11,1.01E+11,3.84E+11,6419324700,3361543160,52.38,6419324700,52.38,429323,8552566,5.02,IT,»ï¼ºÀüÀÚ
2018-11-13,43900,44500,43400,44500,9311126,4.10E+11,-1.55,28126,7.42,1.58,5997,1.91,850,61982100050,-197949500,21353816150,-83137966700,1.08E+11,1018412550,74768841200,2.27E+11,4.10E+11,6419324700,3363406667,52.4,6419324700,52.4,529512,9311126,5.69,IT,»ï¼ºÀüÀÚ
2018-11-14,44500,44500,43800,44100,6783344,2.99E+11,-0.9,28126,7.35,1.57,5997,1.93,850,17321486550,2262576500,3630837650,-23214900700,1.01E+11,633483500,47228712600,1.50E+11,2.99E+11,6419324700,3360471009,52.34,6419324700,52.34,453023,6783344,6.68,IT,»ï¼ºÀüÀÚ
2018-11-15,44050,44350,43500,44250,5864067,2.58E+11,0.34,28126,7.38,1.57,5997,1.92,850,27894696550,-1101976150,-6531520500,-20261199900,85308175000,1711908000,46366522400,1.25E+11,2.58E+11,6419324700,3359528649,52.34,6419324700,52.34,79193,5864067,1.35,IT,»ï¼ºÀüÀÚ
2018-11-16,44600,44750,43700,44000,7777124,3.44E+11,-0.56,28126,7.34,1.56,5997,1.93,850,-20636969800,359431950,13905991600,6371546250,1.47E+11,614082250,55444426250,1.40E+11,3.44E+11,6419324700,3358895161,52.3,6419324700,52.3,609590,7777124,7.84,IT,»ï¼ºÀüÀÚ
2018-11-19,44050,44250,43450,43650,7538720,3.29E+11,-0.8,28126,7.28,1.55,5997,1.95,850,16979228350,-8398662100,9163142050,-17743708300,99583301600,8765310900,51395972150,1.70E+11,3.29E+11,6419324700,3358376548,52.3,6419324700,52.3,238033,7538720,3.16,IT,»ï¼ºÀüÀÚ
2018-11-20,42450,43000,42100,42800,9420664,4.03E+11,-1.95,28126,7.14,1.52,5997,1.99,850,48679396950,-3124574200,27872296850,-73427119600,1.47E+11,3600182650,56918354500,1.95E+11,4.03E+11,6419324700,3357253845,52.3,6419324700,52.3,231076,9420664,2.45,IT,»ï¼ºÀüÀÚ
2018-11-21,41800,42300,41800,42100,10769589,4.53E+11,-1.64,28126,7.02,1.5,5997,2.02,850,72831504850,-11066988500,64683229200,-1.26E+11,1.01E+11,13852224000,68129070750,2.70E+11,4.53E+11,6419324700,3354488490,52.25,6419324700,52.25,206547,10769589,1.92,IT,»ï¼ºÀüÀÚ
2018-11-22,42000,42650,42000,42450,5970796,2.53E+11,0.83,28126,7.08,1.51,5997,2,850,28408043600,-6915887450,-22448446200,956290050,68165827300,8593213350,67931016000,1.08E+11,2.53E+11,6419324700,3351410310,52.22,6419324700,52.22,109873,5970796,1.84,IT,»ï¼ºÀüÀÚ
2018-11-23,42450,42600,41900,42400,5192638,2.19E+11,-0.12,28126,7.07,1.51,5997,2,850,-23462720600,-3752206450,10917302750,16297624300,86560303900,3942956450,51340664750,77172237550,2.19E+11,6419324700,3350290936,52.2,6419324700,52.2,74283,5192638,1.43,IT,»ï¼ºÀüÀÚ
2018-11-26,42150,42800,42100,42600,6613009,2.81E+11,0.47,28126,7.1,1.51,5997,2,850,92895875000,-1177422950,-17734750950,-73983701100,62437645600,1233325800,52963487300,1.65E+11,2.81E+11,6419324700,3349789638,52.2,6419324700,52.2,103829,6613009,1.57,IT,»ï¼ºÀüÀÚ
2018-11-27,42900,43100,42500,43050,8367091,3.58E+11,1.06,28126,7.18,1.53,5997,1.97,850,-37891560700,-318491850,-13445767150,51655819700,1.29E+11,767014950,60911807700,1.67E+11,3.58E+11,6419324700,3347322003,52.12,6419324700,52.12,122377,8367091,1.46,IT,»ï¼ºÀüÀÚ
2018-11-28,42800,43200,42750,43150,6943099,2.98E+11,0.23,28126,7.2,1.53,5997,1.97,850,30797362650,-8076650,-14372616050,-16416669950,88573191400,196269800,46164495350,1.64E+11,2.98E+11,6419324700,3347829134,52.16,6419324700,52.16,106821,6943099,1.54,IT,»ï¼ºÀüÀÚ
2018-11-29,43850,43850,42900,43150,8473511,3.67E+11,0,28126,7.2,1.53,5997,1.97,850,-329878450,849414900,-7552162750,7032626300,1.44E+11,614706050,61140929450,1.62E+11,3.67E+11,6419324700,3347252137,52.12,6419324700,52.12,40248,8473511,0.47,IT,»ï¼ºÀüÀÚ
2018-11-30,43450,44000,41750,41850,19775519,8.39E+11,-3.01,28126,6.98,1.49,5997,2.03,850,-78583505650,1068203750,1.50E+11,-72326112750,2.45E+11,203435900,1.06E+11,4.87E+11,8.39E+11,6419324700,3347117037,52.12,6419324700,52.12,800637,19775519,4.05,IT,»ï¼ºÀüÀÚ
2018-12-03,42750,43400,42400,43250,12110702,5.21E+11,3.35,28126,7.21,1.54,5997,1.97,850,-44163715150,-847801500,-99938834600,1.45E+11,1.81E+11,1052045250,1.62E+11,1.77E+11,5.21E+11,6419324700,3345263055,52.12,6419324700,52.12,348032,12110702,2.87,IT,»ï¼ºÀüÀÚ
2018-12-04,42650,42900,41900,42150,14347746,6.06E+11,-2.54,28126,7.03,1.5,5997,2.02,850,-74936117500,2289924650,1.68E+11,-94928902500,2.03E+11,596092050,56374812200,3.46E+11,6.06E+11,6419324700,3348680965,52.16,6419324700,52.16,198779,14347746,1.39,IT,»ï¼ºÀüÀÚ
2018-12-05,40900,41750,40850,41450,12631983,5.22E+11,-1.66,28126,6.91,1.47,5997,2.05,850,73264176750,1010400900,1.17E+11,-1.91E+11,1.03E+11,764525600,55606579100,3.63E+11,5.22E+11,6419324700,3345682457,52.12,6419324700,52.12,76102,12631983,0.6,IT,»ï¼ºÀüÀÚ
2018-12-06,40600,41100,40450,40500,14251826,5.79E+11,-2.29,28126,6.75,1.44,5997,2.1,850,31660855250,-737224300,1.81E+11,-2.12E+11,1.27E+11,3115771000,94851721700,3.54E+11,5.79E+11,6419324700,3340561657,52.03,6419324700,52.03,446302,14251826,3.13,IT,»ï¼ºÀüÀÚ
2018-12-07,40900,41400,40850,40950,11433083,4.70E+11,1.11,28126,6.83,1.46,5997,2.08,850,-15772950600,-271627200,5812011700,10232566100,1.51E+11,578549900,98309430550,2.19E+11,4.70E+11,6419324700,3334358815,51.94,6419324700,51.94,329595,11433083,2.88,IT,»ï¼ºÀüÀÚ
2018-12-10,40450,40650,40000,40200,14892263,5.99E+11,-1.83,28126,6.7,1.43,5997,2.11,850,37710463300,2496511600,73153412100,-1.13E+11,1.64E+11,620033950,79413443100,3.55E+11,5.99E+11,6419324700,3333777084,51.94,6419324700,51.94,2180611,14892263,14.64,IT,»ï¼ºÀüÀÚ
