,날짜,시가,고가,저가,종가,거래량,거래대금,등락률,BPS,PER,PBR,EPS,DIV,DPS,buy_기관합계,buy_기타법인,buy_개인,buy_외국인합계,buy_전체,sell_기관합계,sell_기타법인,sell_개인,sell_외국인합계,sell_전체,foreign_상장주식수,foreign_보유수량,foreign_지분율,foreign_한도수량,foreign_한도소진률,short_거래량,short_매수,short_비중
2109,2021-11-03,71700,71700,70100,70400,12770428,901884731944,-1.54,39406,18.33,1.79,3841,4.25,2994,-197028860100.0,5091541300.0,264494791400.0,-72557472600.0,0.0,525737789500.0,2487889300.0,139898435400.0,233760617744.0,901884731944.0,5969782550,3060167270,51.25,5969782550,51.25,944239,12770428,7.39
2110,2021-11-04,71200,71600,70500,70600,11818987,839689026002,0.28,39406,18.38,1.79,3841,4.24,2994,138667211700.0,-8505975200.0,-124471160700.0,-5690075800.0,0.0,394130250400.0,10515359000.0,250617006200.0,184426410402.0,839689026002.0,5969782550,3059065811,51.25,5969782550,51.25,89883,11818987,0.76
2111,2021-11-05,71600,71600,70200,70200,12667743,893824641500,-0.57,39406,18.28,1.78,3841,4.26,2994,-63997837600.0,-822919000.0,146816180600.0,-81995424000.0,0.0,483717996200.0,7312500000.0,133820753300.0,268973392000.0,893824641500.0,5969782550,3058404703,51.22,5969782550,51.22,72251,12667743,0.57
2112,2021-11-08,70400,70600,69800,70600,11121981,780514063641,0.57,39406,18.38,1.79,3841,4.24,2994,-6289208300.0,3204300.0,49785011800.0,-43499007800.0,0.0,395173680400.0,7146996900.0,178027217200.0,200166169141.0,780514063641.0,5969782550,3057134234,51.22,5969782550,51.22,71661,11121981,0.64
2113,2021-11-09,70300,71000,70100,70500,11159589,785532089300,-0.14,39406,18.35,1.79,3841,4.25,2994,84137669400.0,-758111800.0,-32142942800.0,-51236614800.0,0.0,390294824100.0,1871619700.0,162904114400.0,230461531100.0,785532089300.0,5969782550,3056304871,51.2,5969782550,51.2,183466,11159589,1.64
2114,2021-11-10,70300,70900,70200,70200,9422009,663952838500,-0.43,39406,18.28,1.78,3841,4.26,2994,-50948761300.0,636958100.0,-51177550000.0,101489353200.0,0.0,355389144800.0,2026935200.0,183203005000.0,123333753500.0,663952838500.0,5969782550,3055616932,51.2,5969782550,51.2,250307,9422009,2.66
2115,2021-11-11,69900,70000,69600,69900,11489122,802183238200,-0.43,39406,18.2,1.77,3841,4.28,2994,-8139112900.0,1949010300.0,158154645000.0,-151964542400.0,0.0,367969688000.0,2649248900.0,170918136800.0,260646164500.0,802183238200.0,5969782550,3056799933,51.2,5969782550,51.2,119513,11489122,1.04
2116,2021-11-12,70200,70900,69900,70600,10087450,711487813500,1.0,39406,18.38,1.79,3841,4.24,2994,144510878200.0,-1143271600.0,-170180926100.0,26813319500.0,0.0,296138271700.0,2039106100.0,266951958300.0,146358477400.0,711487813500.0,5969782550,3054608273,51.16,5969782550,51.16,303071,10087450,3.0
2117,2021-11-15,71700,71900,70900,71400,12420710,888880719596,1.13,39406,18.59,1.81,3841,4.19,2994,164747225500.0,-6224730100.0,-227381236000.0,68858740600.0,0.0,287829904200.0,13575457200.0,396062277900.0,191413080296.0,888880719596.0,5969782550,3055401501,51.2,5969782550,51.2,160900,12420710,1.3
2118,2021-11-16,71500,72000,71300,71300,10919239,782118934000,-0.14,39406,18.56,1.81,3841,4.2,2994,-14285532900.0,-5288399000.0,-54134181100.0,73708113000.0,0.0,372382522100.0,8455346500.0,187309603600.0,213971461800.0,782118934000.0,5969782550,3055775808,51.2,5969782550,51.2,180439,10919239,1.65
2119,2021-11-17,71300,71600,70600,70700,11027606,782835405900,-0.84,39406,18.41,1.79,3841,4.23,2994,-200036109200.0,4073003600.0,87543005800.0,108420099800.0,0.0,507559076200.0,1547569500.0,125071392200.0,148657368000.0,782835405900.0,5969782550,3056810197,51.2,5969782550,51.2,177642,11027606,1.61
2120,2021-11-18,70700,71000,70200,70200,10144957,715155784712,-0.71,39406,18.28,1.78,3841,4.26,2994,-40693297100.0,-380997600.0,92569693200.0,-51495398500.0,0.0,348757974100.0,2727075300.0,108933408200.0,254737327112.0,715155784712.0,5969782550,3058073050,51.22,5969782550,51.22,228787,10144957,2.26
2121,2021-11-19,70400,71400,70100,71200,11954728,844715736500,1.42,39406,18.54,1.81,3841,4.21,2994,30734576900.0,-623014500.0,-53085665500.0,22974103100.0,0.0,436610364300.0,3184220100.0,220899821200.0,184021330900.0,844715736500.0,5969782550,3057107813,51.22,5969782550,51.22,539218,11954728,4.51
2122,2021-11-22,73300,75200,73000,74900,27506623,2047227974600,5.2,39406,19.5,1.9,3841,4.0,2994,225585537800.0,-6079428400.0,-645564371100.0,426058261700.0,0.0,530350295900.0,26864699400.0,1265655871900.0,224357107400.0,2047227974600.0,5969782550,3057238483,51.22,5969782550,51.22,602496,27506623,2.19
2123,2021-11-23,76000,76000,74500,75300,22029195,1656722300700,0.53,39406,19.6,1.91,3841,3.98,2994,-212058176700.0,-6969158700.0,-164270976400.0,383298311800.0,0.0,773863409300.0,13123297400.0,512145260400.0,357590333600.0,1656722300700.0,5969782550,3062955404,51.3,5969782550,51.3,635399,22029195,2.88
2124,2021-11-24,76000,76200,74100,74800,15652305,1174195612600,-0.66,39406,19.47,1.9,3841,4.0,2994,-170103606600.0,-627351900.0,52432242800.0,118298715700.0,0.0,654034861400.0,4477382500.0,297509596200.0,218173772500.0,1174195612600.0,5969782550,3067840236,51.38,5969782550,51.38,420380,15652305,2.69
2125,2021-11-25,75100,75100,73600,73700,12559258,929571252060,-1.47,39406,19.19,1.87,3841,4.06,2994,-13665021900.0,-3003191700.0,51437228300.0,-34769014700.0,0.0,534114902000.0,5179081700.0,208424477000.0,181852791360.0,929571252060.0,5969782550,3069324554,51.4,5969782550,51.4,297782,12559258,2.37
2126,2021-11-26,73500,74100,72000,72300,13002242,944377957159,-1.9,39406,18.82,1.83,3841,4.14,2994,-78399377000.0,-362900600.0,132514538200.0,-53752260600.0,0.0,463815958600.0,4042121300.0,281942435400.0,194577441859.0,944377957159.0,5969782550,3068971254,51.4,5969782550,51.4,569894,13002242,4.38
2127,2021-11-29,71700,73000,71400,72300,16682559,1206605509200,0.0,39406,18.82,1.83,3841,4.14,2994,218060077800.0,-5134460200.0,-172759812900.0,-40165804700.0,0.0,560615517700.0,7077169100.0,383532198900.0,255380623500.0,1206605509200.0,5969782550,3067813632,51.38,5969782550,51.38,857033,16682559,5.14
2128,2021-11-30,73200,73900,70500,71300,30364841,2183677859000,-1.38,39406,18.56,1.81,3841,4.2,2994,-204868312500.0,-11230879100.0,129446580300.0,86652611300.0,0.0,917593774000.0,16534362900.0,311661901100.0,937887821000.0,2183677859000.0,5969782550,3067319467,51.38,5969782550,51.38,687967,30364841,2.27
2129,2021-12-01,72000,74800,71600,74400,21954856,1610884710200,4.35,39406,19.37,1.89,3841,4.02,2994,30072936600.0,-7245555900.0,-458860417800.0,436033037100.0,0.0,622969684400.0,10257907800.0,720414428700.0,257242689300.0,1610884710200.0,5969782550,3068920019,51.4,5969782550,51.4,139366,21954856,0.63
2130,2021-12-02,73900,75800,73800,75800,23652940,1778784775812,1.88,39406,19.73,1.92,3841,3.95,2994,-11811813200.0,-485530100.0,-497253004900.0,509550348200.0,0.0,737704863300.0,9042868500.0,805554522600.0,226482521412.0,1778784775812.0,5969782550,3074418410,51.5,5969782550,51.5,720981,23652940,3.05
2131,2021-12-03,75600,76000,74100,75600,18330240,1375860953642,-0.26,39406,19.68,1.92,3841,3.96,2994,-11131759800.0,3701504900.0,8658910400.0,-1228655500.0,0.0,744833476100.0,3330032000.0,313277489400.0,314419956142.0,1375860953642.0,5969782550,3080746334,51.62,5969782550,51.62,593516,18330240,3.24
2132,2021-12-06,75100,76700,74900,76300,16391250,1245309081800,0.93,39406,19.86,1.94,3841,3.92,2994,44416067700.0,-2613381100.0,-232988286800.0,191185600200.0,0.0,542911655000.0,5961115400.0,451441615200.0,244994696200.0,1245309081800.0,5969782550,3080115934,51.6,5969782550,51.6,546746,16391250,3.34
2133,2021-12-07,76100,77700,75600,77400,19232453,1477888023100,1.44,39406,20.15,1.96,3841,3.87,2994,-41090362300.0,-6931643200.0,-231909402400.0,279931407900.0,0.0,605210151400.0,14274285400.0,534711168400.0,323692417900.0,1477888023100.0,5969782550,3082624125,51.62,5969782550,51.62,334695,19232453,1.74
2134,2021-12-08,78300,78600,77100,77400,21558340,1662978972800,0.0,39406,20.15,1.96,3841,3.87,2994,201539850200.0,-10104698600.0,-197039549500.0,5604397900.0,0.0,695288706100.0,14585632100.0,539381813900.0,413722820700.0,1662978972800.0,5969782550,3086841083,51.72,5969782550,51.72,350485,21558340,1.63
2135,2021-12-09,77400,78200,77000,78200,21604528,1681184112100,1.03,39406,20.36,1.98,3841,3.83,2994,-38346834500.0,-5213698000.0,-130495361500.0,174055894000.0,0.0,1011233213400.0,8528046500.0,288140118600.0,373282733600.0,1681184112100.0,5969782550,3087544462,51.72,5969782550,51.72,1229118,21604528,5.69
2136,2021-12-10,77400,77600,76800,76900,9155219,705966272740,-1.66,39406,20.02,1.95,3841,3.89,2994,-82575002400.0,118654200.0,138642085000.0,-56185736800.0,0.0,301559737300.0,2274352100.0,178600097300.0,223532086040.0,705966272740.0,5969782550,3090313315,51.78,5969782550,51.78,25081,9155219,0.27
2137,2021-12-13,77200,78300,76500,76800,15038750,1163285000550,-0.13,39406,19.99,1.95,3841,3.9,2994,14725697400.0,-1417323700.0,-15172323700.0,1863950000.0,0.0,501229659900.0,3505685700.0,287571126400.0,370978528550.0,1163285000550.0,5969782550,3089584636,51.75,5969782550,51.75,638789,15038750,4.25
2138,2021-12-14,76500,77200,76200,77000,10976660,841446671988,0.26,39406,20.05,1.95,3841,3.89,2994,-113974630600.0,116406300.0,15084937300.0,98773287000.0,0.0,501134675500.0,1450500900.0,159913046400.0,178948449188.0,841446671988.0,5969782550,3089433335,51.75,5969782550,51.75,51277,10976660,0.47
2139,2021-12-15,76400,77600,76300,77600,9584939,738591816100,0.78,39406,20.2,1.97,3841,3.86,2994,-50380659300.0,1817306400.0,-86437638500.0,135000991400.0,0.0,352162525500.0,5547155200.0,185439005600.0,195443129800.0,738591816100.0,5969782550,3090439244,51.78,5969782550,51.78,216543,9584939,2.26
2140,2021-12-16,78500,78500,77400,77800,11996128,934244160164,0.26,39406,20.26,1.97,3841,3.85,2994,-20499937400.0,13553346600.0,-34756887800.0,41703478600.0,0.0,413137127900.0,2969766900.0,241136840600.0,277000424764.0,934244160164.0,5969782550,3091535191,51.78,5969782550,51.78,155412,11996128,1.3
2141,2021-12-17,76800,78000,76800,78000,13108479,1016846497195,0.26,39406,20.31,1.98,3841,3.84,2994,-70585361100.0,-2441579800.0,-57140373500.0,130167314400.0,0.0,397960476800.0,4690927100.0,195155753900.0,419039339395.0,1016846497195.0,5969782550,3091429414,51.78,5969782550,51.78,155328,13108479,1.18
2142,2021-12-20,77600,77800,76800,77100,11264375,869972000855,-1.15,39406,20.07,1.96,3841,3.88,2994,-120113046100.0,-6307376800.0,122170786800.0,4249636100.0,0.0,422756743300.0,9355744300.0,162625484300.0,275234028955.0,869972000855.0,5969782550,3093663631,51.8,5969782550,51.8,267366,11264375,2.37
2143,2021-12-21,77900,78300,77500,78100,14245298,1110658660990,1.3,39406,20.33,1.98,3841,3.83,2994,230535033400.0,-3365011000.0,-360059450100.0,132889427700.0,0.0,353856704500.0,7915669800.0,501867847500.0,247018439190.0,1110658660990.0,5969782550,3093679484,51.8,5969782550,51.8,448645,14245298,3.15
2144,2021-12-22,78900,79400,78800,79400,17105892,1354311131000,1.66,39406,20.67,2.01,3841,3.77,2994,7025868600.0,-10816177900.0,-352756273200.0,356546582500.0,0.0,508752726200.0,21024137100.0,603287170100.0,221247097600.0,1354311131000.0,5969782550,3092965809,51.8,5969782550,51.8,215690,17105892,1.26
2145,2021-12-23,79800,80000,79300,79900,13577498,1083055928000,0.63,39406,20.8,2.03,3841,3.75,2994,164567654600.0,-3873949600.0,-288364436500.0,127670731500.0,0.0,343372786500.0,21712994200.0,521257789800.0,196712357500.0,1083055928000.0,5969782550,3097680262,51.88,5969782550,51.88,198332,13577498,1.46
2146,2021-12-24,80200,80800,80200,80500,12086380,973661791400,0.75,39406,20.96,2.04,3841,3.72,2994,303731410500.0,5394333400.0,-341770634400.0,32644890500.0,0.0,298455798500.0,21657627300.0,566752860000.0,86795505600.0,973661791400.0,5969782550,3098069341,51.9,5969782550,51.9,134081,12086380,1.11
2147,2021-12-27,80600,80600,79800,80200,10783368,864327041000,-0.37,39406,20.88,2.04,3841,3.73,2994,130183779400.0,51881299300.0,-187222306600.0,5157227900.0,0.0,302326148700.0,25871812600.0,435764577600.0,100364502100.0,864327041000.0,5969782550,3097931384,51.88,5969782550,51.88,26989,10783368,0.25
2148,2021-12-28,80200,80400,79700,80300,18226325,1458198874200,0.12,39406,20.91,2.04,3841,3.73,2994,534371894500.0,1199840100.0,-591587226600.0,56015492000.0,0.0,350234010000.0,28947836200.0,990743687600.0,88273340400.0,1458198874200.0,5969782550,3096948541,51.88,5969782550,51.88,16178,18226325,0.09
2149,2021-12-29,80200,80200,78500,78800,19794795,1569040228400,-1.87,39406,20.52,2.0,3841,3.8,2994,-482565594800.0,1182101900.0,455208720400.0,26174772500.0,0.0,1042310566900.0,14300111300.0,403114582400.0,109314967800.0,1569040228400.0,5969782550,3097454661,51.88,5969782550,51.88,53587,19794795,0.27
2150,2021-12-30,78900,79500,78100,78300,14236700,1120743115800,-0.63,39406,20.39,1.99,3841,3.82,2994,-235546761700.0,1625787700.0,186808222600.0,47112751400.0,0.0,669506955800.0,13123719800.0,194039908100.0,244072532100.0,1120743115800.0,5969782550,3098662986,51.9,5969782550,51.9,59557,14236700,0.42
2151,2022-01-03,79400,79800,78200,78600,13502112,1066006837750,0.38,39406,20.46,1.99,3841,3.81,2994,-329791819300.0,4774451400.0,184943470500.0,140073897400.0,0.0,691360020800.0,1667383000.0,222107554600.0,150871879350.0,1066006837750.0,5969782550,3099478430,51.9,5969782550,51.9,227178,13502112,1.68
2152,2022-01-04,78800,79200,78300,78700,12427416,977990613000,0.13,39406,20.49,2.0,3841,3.8,2994,-206326913300.0,1908886100.0,91958901300.0,112459125900.0,0.0,665953075400.0,2061713100.0,183736821500.0,126239003000.0,977990613000.0,5969782550,3102550526,51.97,5969782550,51.97,89619,12427416,0.72
2153,2022-01-05,78800,79000,76400,77400,25470640,1967841509800,-1.65,39406,20.15,1.96,3841,3.87,2994,-598003977100.0,-8062754100.0,649419857800.0,-43353126600.0,0.0,1201554187200.0,19090264300.0,318785065800.0,428411992500.0,1967841509800.0,5969782550,3103048671,51.97,5969782550,51.97,1237609,25470640,4.86
2154,2022-01-06,76700,77600,76600,76900,12931954,996378432570,-0.65,39406,20.02,1.95,3841,3.89,2994,-171750680700.0,3976748900.0,-3254631500.0,171028563300.0,0.0,552052689000.0,4196048100.0,292891066100.0,147238629370.0,996378432570.0,5969782550,3103895896,52.0,5969782550,52.0,534226,12931954,4.13
2155,2022-01-07,78100,78400,77400,78300,15163757,1184236552700,1.82,39406,20.39,1.99,3841,3.82,2994,-165044032600.0,-3880739900.0,-171571901600.0,340496674100.0,0.0,553586244200.0,11129477100.0,390964989100.0,228555842300.0,1184236552700.0,5969782550,3106253145,52.03,5969782550,52.03,697609,15163757,4.6
2156,2022-01-10,78100,78100,77100,78000,9947422,772740467800,-0.38,39406,20.31,1.98,3841,3.84,2994,-94245905900.0,1410956500.0,-17956582200.0,110791531600.0,0.0,386207555400.0,1437287900.0,198411297900.0,186684326600.0,772740467800.0,5969782550,3111061474,52.12,5969782550,52.12,892290,9947422,8.97
2157,2022-01-11,78400,79000,78000,78900,13221123,1038834579600,1.15,39406,20.54,2.0,3841,3.79,2994,-36364158900.0,-7704606300.0,-242142258300.0,286211023500.0,0.0,448857796400.0,9919689800.0,383321455400.0,196735638000.0,1038834579600.0,5969782550,3113132717,52.16,5969782550,52.16,283354,13221123,2.14
2158,2022-01-12,79500,79600,78600,78900,11000502,868910854000,0.0,39406,20.54,2.0,3841,3.79,2994,101839019800.0,2921427100.0,-65787992600.0,-38972454300.0,0.0,314738503300.0,3445687400.0,230502515500.0,320224147800.0,868910854000.0,5969782550,3116356289,52.2,5969782550,52.2,670781,11000502,6.1
2159,2022-01-13,79300,79300,77900,77900,13889401,1088598373464,-1.27,39406,20.28,1.98,3841,3.84,2994,-127152133200.0,1782937200.0,126481666000.0,-1112470000.0,0.0,628706840100.0,3156135100.0,171059872200.0,285675526064.0,1088598373464.0,5969782550,3115915421,52.2,5969782550,52.2,185037,13889401,1.33
2160,2022-01-14,77700,78100,77100,77300,10096725,781574668408,-0.77,39406,20.12,1.96,3841,3.87,2994,-189985204500.0,5613014900.0,108537178200.0,75835011400.0,0.0,441587814000.0,1848591600.0,162696559200.0,175441703608.0,781574668408.0,5969782550,3116075243,52.2,5969782550,52.2,425669,10096725,4.22
2161,2022-01-17,77600,77800,76900,77500,8785122,678903113900,0.26,39406,20.18,1.97,3841,3.86,2994,-54424424900.0,2854583700.0,-6737392900.0,58307234100.0,0.0,375003676200.0,1945614200.0,196136906800.0,105816916700.0,678903113900.0,5969782550,3117552257,52.22,5969782550,52.22,516050,8785122,5.87
2162,2022-01-18,77600,77800,76600,77000,9592788,740278857400,-0.65,39406,20.05,1.95,3841,3.89,2994,-38443679800.0,-4903825800.0,49715581000.0,-6368075400.0,0.0,460082069700.0,6879205200.0,145718036200.0,127599546300.0,740278857400.0,5969782550,3117959691,52.22,5969782550,52.22,171242,9592788,1.79
2163,2022-01-19,76500,76900,76100,76300,10598290,810150634900,-0.91,39406,19.86,1.94,3841,3.92,2994,-26279518700.0,-4089872400.0,32156141900.0,-1786750800.0,0.0,391333797100.0,9240068900.0,228993099300.0,180583669600.0,810150634900.0,5969782550,3118023630,52.22,5969782550,52.22,262168,10598290,2.47
2164,2022-01-20,76200,76700,75900,76500,9708168,741154141302,0.26,39406,19.92,1.94,3841,3.91,2994,29476414400.0,-1500369600.0,14947038300.0,-42923083100.0,0.0,370354120900.0,3361203100.0,129685795300.0,237753022002.0,741154141302.0,5969782550,3118392997,52.25,5969782550,52.25,150100,9708168,1.55
2165,2022-01-21,75800,75800,74700,75600,15774888,1186292783000,-1.18,39406,19.68,1.92,3841,3.96,2994,-153407767100.0,-2084441200.0,215162188500.0,-59669980200.0,0.0,595890213300.0,8200303000.0,293995971600.0,288206295100.0,1186292783000.0,5969782550,3117795313,52.22,5969782550,52.22,459471,15774888,2.91
2166,2022-01-24,75400,75800,74700,75100,13691134,1028859496700,-0.66,39406,19.55,1.91,3841,3.99,2994,228635658300.0,-4297051700.0,-130708918500.0,-93629688100.0,0.0,383104362200.0,5806881300.0,307633062500.0,332315190700.0,1028859496700.0,5969782550,3117247105,52.22,5969782550,52.22,370937,13691134,2.71
2167,2022-01-25,74800,75000,73200,74000,17766704,1313117613328,-1.46,39406,19.27,1.88,3841,4.05,2994,-12575525800.0,567456000.0,122260112700.0,-110252042900.0,0.0,562701951600.0,4507408900.0,339572133700.0,406336119128.0,1313117613328.0,5969782550,3116047012,52.2,5969782550,52.2,130025,17766704,0.73
2168,2022-01-26,73900,74400,73100,73300,12976730,955547183400,-0.95,39406,19.08,1.86,3841,4.08,2994,-5228406500.0,898471900.0,52254365300.0,-47924430700.0,0.0,522531639900.0,3335922200.0,197462942200.0,232216679100.0,955547183400.0,5969782550,3114698940,52.16,5969782550,52.16,102631,12976730,0.79
2169,2022-01-27,73800,74000,71300,71300,22274777,1603685111200,-2.73,39406,18.56,1.81,3841,4.2,2994,-261330660000.0,1783379400.0,372222626200.0,-112675345600.0,0.0,944944376500.0,10984498700.0,308269789800.0,339486446200.0,1603685111200.0,5969782550,3114044092,52.16,5969782550,52.16,297332,22274777,1.33
2170,2022-01-28,71300,73700,71200,73300,21367447,1552585967650,2.81,39406,19.08,1.86,3841,4.08,2994,66130359600.0,4491165400.0,36771343600.0,-107392868600.0,0.0,636616715600.0,12808461300.0,350000176200.0,553160614550.0,1552585967650.0,5969782550,3112838107,52.12,5969782550,52.12,380587,21367447,1.78
2171,2022-02-03,74900,74900,73300,73300,17744721,1314506070081,0.0,39406,19.08,1.86,3841,4.08,2994,14237037800.0,499608800.0,108224652200.0,-122961298800.0,0.0,547338727100.0,4314473800.0,237540128000.0,525312741181.0,1314506070081.0,5969782550,3111153714,52.12,5969782550,52.12,262926,17744721,1.48
2172,2022-02-04,74300,74600,73400,74000,12730034,941413120563,0.95,39406,19.27,1.88,3841,4.05,2994,-30492777500.0,-695221800.0,-29951074100.0,61139073400.0,0.0,527385902100.0,3738687700.0,218768004000.0,191520526763.0,941413120563.0,5969782550,3109572363,52.1,5969782550,52.1,51671,12730034,0.41
2173,2022-02-07,73500,73600,72400,73000,14240838,1037300433232,-1.35,39406,19.01,1.85,3841,4.1,2994,-283482717700.0,4863025200.0,252414182800.0,26205509700.0,0.0,715639535800.0,1044667200.0,125833083300.0,194783146932.0,1037300433232.0,5969782550,3109609756,52.1,5969782550,52.1,252008,14240838,1.77
2174,2022-02-08,73800,74200,73000,73500,11736666,863666435400,0.68,39406,19.14,1.87,3841,4.07,2994,6858206100.0,-141251600.0,-75112589400.0,68395634900.0,0.0,505747118900.0,2278299100.0,203885850000.0,151755167400.0,863666435400.0,5969782550,3110031872,52.1,5969782550,52.1,240852,11736666,2.05
2175,2022-02-09,74300,74700,74000,74700,9699122,722221184750,1.63,39406,19.45,1.9,3841,4.01,2994,69757463900.0,-203339700.0,-174158071800.0,104603947600.0,0.0,294537869500.0,4239250000.0,272432361000.0,151011704250.0,722221184750.0,5969782550,3111102662,52.12,5969782550,52.12,223680,9699122,2.31
2176,2022-02-10,75600,75800,74700,75400,17746033,1337516647000,0.94,39406,19.63,1.91,3841,3.97,2994,-56888559100.0,-5953528900.0,-165535222500.0,228377310500.0,0.0,665582742200.0,8778178900.0,302736571200.0,360419154700.0,1337516647000.0,5969782550,3112900044,52.12,5969782550,52.12,280881,17746033,1.58
2177,2022-02-11,75000,75500,74600,74900,12205407,915455022610,-0.66,39406,19.5,1.9,3841,4.0,2994,-111537089000.0,-1019306200.0,-19063965100.0,131620360300.0,0.0,544099232400.0,2621138400.0,168480305100.0,200254346710.0,915455022610.0,5969782550,3115543854,52.2,5969782550,52.2,605013,12205407,4.96
2178,2022-02-14,74400,74500,73100,73700,13993255,1030683563200,-1.6,39406,19.19,1.87,3841,4.06,2994,60522818000.0,-391431300.0,68893085400.0,-129024472100.0,0.0,480826718900.0,4238721400.0,205572944800.0,340045178100.0,1030683563200.0,5969782550,3117353123,52.22,5969782550,52.22,325500,13993255,2.33
2179,2022-02-15,74100,74200,73100,73700,9320365,686706909200,0.0,39406,19.19,1.87,3841,4.06,2994,31951953000.0,-936743300.0,-31445750500.0,430540800.0,0.0,392223668800.0,1588006800.0,142788580600.0,150106653000.0,686706909200.0,5969782550,3116292643,52.2,5969782550,52.2,205635,9320365,2.21
2180,2022-02-16,74600,74900,74200,74800,10767386,802448854700,1.49,39406,19.47,1.9,3841,4.0,2994,31706119700.0,-4136295200.0,-36673291100.0,9103466600.0,0.0,390845065800.0,6888868100.0,182167925900.0,222546994900.0,802448854700.0,5969782550,3116067143,52.2,5969782550,52.2,259925,10767386,2.41
2181,2022-02-17,75000,75600,74500,75000,13605382,1021980123500,0.27,39406,19.53,1.9,3841,3.99,2994,79855650900.0,-6449136000.0,-225728040000.0,152321525100.0,0.0,544593928700.0,8965276300.0,340009826400.0,128411092100.0,1021980123500.0,5969782550,3116571603,52.22,5969782550,52.22,280862,13605382,2.06
2182,2022-02-18,74600,74800,73700,74300,10122226,751583038400,-0.93,39406,19.34,1.89,3841,4.03,2994,-10774371500.0,1264410200.0,70624203400.0,-61114242100.0,0.0,397484196200.0,1640276400.0,132339818900.0,220118746900.0,751583038400.0,5969782550,3118576239,52.25,5969782550,52.25,109809,10122226,1.08
2183,2022-02-21,73200,74300,72600,74200,10489717,769773939300,-0.13,39406,19.32,1.88,3841,4.04,2994,-91241748800.0,721147400.0,80938339400.0,9582262000.0,0.0,508049226800.0,1823263900.0,160109223300.0,99792225300.0,769773939300.0,5969782550,3117727291,52.22,5969782550,52.22,255982,10489717,2.44
2184,2022-02-22,73000,73400,72800,73400,11692469,854469006291,-1.08,39406,19.11,1.86,3841,4.08,2994,-157261844300.0,4685430900.0,116220177400.0,36356236000.0,0.0,528721395400.0,1328920900.0,164186335000.0,160232354991.0,854469006291.0,5969782550,3117625028,52.22,5969782550,52.22,541824,11692469,4.63
2185,2022-02-23,73800,73800,72800,73000,10397964,759964784500,-0.54,39406,19.01,1.85,3841,4.1,2994,-55855637300.0,-1405688700.0,134035483100.0,-76774157100.0,0.0,405894791000.0,2742408200.0,114549961400.0,236777623900.0,759964784500.0,5969782550,3117822707,52.22,5969782550,52.22,154379,10397964,1.48
2186,2022-02-24,72300,72300,71300,71500,15759283,1130166428800,-2.05,39406,18.61,1.81,3841,4.19,2994,-187612726800.0,6121683800.0,345734061600.0,-164243018600.0,0.0,521225772800.0,4150600600.0,254977184200.0,349812871200.0,1130166428800.0,5969782550,3117740151,52.22,5969782550,52.22,523848,15759283,3.32
2187,2022-02-25,72100,72600,71900,71900,13168484,950762004400,0.56,39406,18.72,1.82,3841,4.16,2994,34268846000.0,902779600.0,92419748000.0,-127591373600.0,0.0,400565517600.0,3497390200.0,180473165400.0,366225931200.0,950762004400.0,5969782550,3115355464,52.2,5969782550,52.2,607599,13168484,4.61
2188,2022-02-28,71100,72100,71000,72100,17781783,1272250751300,0.28,39406,18.77,1.83,3841,4.15,2994,-102211682100.0,5034190100.0,242400522600.0,-145223030600.0,0.0,493722525100.0,755737500.0,132430176000.0,645342312700.0,1272250751300.0,5969782550,3113269708,52.16,5969782550,52.16,219667,17781783,1.24
2189,2022-03-02,72300,72400,71500,71700,12481430,897368743880,-0.55,39406,18.67,1.82,3841,4.18,2994,-77827716300.0,2946036600.0,131719292900.0,-56837613200.0,0.0,446753432000.0,1293030900.0,104916551400.0,344405729580.0,897368743880.0,5969782550,3110841967,52.12,5969782550,52.12,157750,12481430,1.26
2190,2022-03-03,72300,73100,72200,72900,13232638,962676478940,1.67,39406,18.98,1.85,3841,4.11,2994,97838906800.0,3733444500.0,-147191384100.0,45619032800.0,0.0,358356252400.0,3032668700.0,315516881300.0,285770676540.0,962676478940.0,5969782550,3110034648,52.1,5969782550,52.1,118345,13232638,0.89
2191,2022-03-04,72700,72700,71200,71500,13409634,960572417800,-1.92,39406,18.61,1.81,3841,4.19,2994,-185599695600.0,3142458900.0,427955923700.0,-245498687000.0,0.0,484835888500.0,3545556000.0,129032743300.0,343158230000.0,960572417800.0,5969782550,3110344369,52.1,5969782550,52.1,693320,13409634,5.17
2192,2022-03-07,70000,70600,69900,70100,18617138,1305288850400,-1.96,39406,18.25,1.78,3841,4.27,2994,-385172549600.0,10509076000.0,627722750700.0,-253059277100.0,0.0,663307867800.0,5530994900.0,188511090400.0,447938897300.0,1305288850400.0,5969782550,3107060417,52.06,5969782550,52.06,2770509,18617138,14.88
2193,2022-03-08,68800,70000,68700,69500,15828269,1100279437100,-0.86,39406,18.09,1.76,3841,4.31,2994,-118298969100.0,9241352400.0,311722203400.0,-202664586700.0,0.0,465973166000.0,2332373800.0,198618750200.0,433355147100.0,1100279437100.0,5969782550,3102408223,51.97,5969782550,51.97,696491,15828269,4.4
2194,2022-03-10,70800,71200,70500,71200,21159248,1500935516076,2.45,39406,18.54,1.81,3841,4.21,2994,185443813200.0,2232842800.0,-600857100.0,-187075798900.0,0.0,411264906900.0,2994802200.0,242915073500.0,843760733476.0,1500935516076.0,5969782550,3099620605,51.9,5969782550,51.9,858889,21159248,4.06
