data,algorithm,rmse,r2
foreign_보유수량 MOM 종가,lstmgru,1442.468264404433,0.9564369791491909
RSI MOM MA20 종가,lstmgru,1447.461270961347,0.9561348762842696
WMA MA5 foreign_보유수량 MOM MA20 종가,lstm,1454.639349697627,0.9556987360648296
WMA PER RSI MA20 종가,lstmgru,1464.0576089300341,0.9551232098643152
WMA PER foreign_보유수량 MOM 종가,gru,1472.1293725142073,0.9546270089092057
MA5 foreign_보유수량 MOM 종가,gru,1480.7968571729853,0.9540911491642687
PER foreign_보유수량 MA20 종가,gru,1520.8054919696585,0.9515768766786494
WMA PER foreign_보유수량 종가,lstm,1534.2548411602388,0.9507166230469662
foreign_보유수량 RSI MOM MA20 종가,lstm,1535.8855921278207,0.9506118013128819
WMA foreign_보유수량 RSI MOM MA20 종가,lstmgru,1571.9329137456914,0.9482663085152994
MA5 PER foreign_보유수량 MA20 종가,lstm,1585.246989453593,0.947386241375044
PER foreign_보유수량 RSI MOM MA20 종가,gru,1593.461957018851,0.9468395250134961
WMA MA5 foreign_보유수량 RSI MOM MA20 종가,lstmgru,1635.4352381470703,0.9440020464334355
MA5 foreign_보유수량 RSI MOM 종가,lstm,1669.0452063495964,0.9416767584804544
MA5 MOM 종가,lstmgru,1693.6386040526563,0.9399453082212005
WMA MA5 PER MOM MA20 종가,gru,1722.695376536034,0.9378669847253416
WMA MA5 MA20 종가,lstm,1749.1278140397062,0.9359456622296697
MA5 foreign_보유수량 RSI MOM MA20 종가,lstm,1827.7624133470802,0.9300568901702291
WMA foreign_보유수량 RSI MOM MA20 종가,lstm,1904.23702531567,0.924081527003501
MA5 PER foreign_보유수량 MOM 종가,lstmgru,1941.4827011486223,0.9210826480042454
WMA foreign_보유수량 RSI MOM 종가,lstmgru,2695.9037401159276,0.8478351941056309
