³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,°Å·¡´ë±Ý,µî¶ô·ü,BPS,PER,PBR,EPS,DIV,DPS,buy_±â°üÇÕ°è,buy_±âÅ¸¹ýÀÎ,buy_°³ÀÎ,buy_¿Ü±¹ÀÎÇÕ°è,buy_ÀüÃ¼,sell_±â°üÇÕ°è,sell_±âÅ¸¹ýÀÎ,sell_°³ÀÎ,sell_¿Ü±¹ÀÎÇÕ°è,sell_ÀüÃ¼,foreign_»óÀåÁÖ½Ä¼ö,foreign_º¸À¯¼ö·®,foreign_ÁöºÐÀ²,foreign_ÇÑµµ¼ö·®,foreign_ÇÑµµ¼ÒÁø·ü,short_°Å·¡·®,short_¸Å¼ö,short_ºñÁß,¾÷Á¾,Á¾¸ñ
2018-07-31,46200,46450,46000,46250,8033607,371441937700,-0.54,28126,7.71,1.64,5997,1.84,850,18212487400.0,1698100250.0,32152838700.0,-52063426350.0,0.0,81204701100.0,327152450.0,45665909250.0,244244174900.0,371441937700.0,6419324700,3369380476,52.5,6419324700,52.5,51657,8033607,0.64,IT,»ï¼ºÀüÀÚ
2018-08-01,46050,46850,46050,46550,7484499,347628686461,0.65,28126,7.76,1.66,5997,1.83,850,-25625518900.0,-1613295400.0,-16517649850.0,43756464150.0,0.0,93382601950.0,2102701050.0,70554620500.0,181588762961.0,347628686461.0,6419324700,3368203304,52.47,6419324700,52.47,106611,7484499,1.42,IT,»ï¼ºÀüÀÚ
2018-08-02,46550,46800,45500,45550,8560924,393892682650,-2.15,28126,7.6,1.62,5997,1.87,850,-94886523700.0,1619645250.0,108177671550.0,-14910793100.0,0.0,188959907200.0,1037147300.0,55813085400.0,148082542750.0,393892682650.0,6419324700,3369099867,52.47,6419324700,52.47,277038,8560924,3.24,IT,»ï¼ºÀüÀÚ
2018-08-03,45850,45900,45450,45750,8274944,377640097734,0.44,28126,7.63,1.63,5997,1.86,850,-43539409350.0,-622816900.0,43604237250.0,557989000.0,0.0,124899140300.0,1552409100.0,46674598400.0,204513949934.0,377640097734.0,6419324700,3368724541,52.47,6419324700,52.47,62782,8274944,0.76,IT,»ï¼ºÀüÀÚ
2018-08-06,46150,46150,45750,45800,6771979,311102588350,0.11,28126,7.64,1.63,5997,1.86,850,-35906475000.0,1669798900.0,-42656195700.0,76892871800.0,0.0,122861029450.0,1388676800.0,86084461450.0,100768420650.0,311102588350.0,6419324700,3368569075,52.47,6419324700,52.47,344441,6771979,5.09,IT,»ï¼ºÀüÀÚ
2018-08-07,46300,46750,45900,46700,9058174,421267477875,1.97,28126,7.79,1.66,5997,1.82,850,-48380300250.0,1958460800.0,-57090338600.0,103512178050.0,0.0,134327335050.0,652075400.0,128321231600.0,157966835825.0,421267477875.0,6419324700,3370098060,52.5,6419324700,52.5,200492,9058174,2.21,IT,»ï¼ºÀüÀÚ
2018-08-08,47000,47000,46550,46800,6429338,300496036000,0.21,28126,7.8,1.66,5997,1.82,850,-42573903000.0,-1167190050.0,-14335444150.0,58076537200.0,0.0,105119108350.0,2467498400.0,85299352550.0,107610076700.0,300496036000.0,6419324700,3372278357,52.53,6419324700,52.53,116816,6429338,1.82,IT,»ï¼ºÀüÀÚ
2018-08-09,47000,47050,46450,46900,12010886,562115508475,0.21,28126,7.82,1.67,5997,1.81,850,107668596550.0,-1060997300.0,-8526315650.0,-98081283600.0,0.0,195360993850.0,1451153700.0,84494831800.0,280808529125.0,562115508475.0,6419324700,3373527482,52.56,6419324700,52.56,393145,12010886,3.27,IT,»ï¼ºÀüÀÚ
2018-08-10,46150,46400,44850,45400,16670643,757074407100,-3.2,28126,7.57,1.61,5997,1.87,850,-190433033100.0,2215909200.0,253900757850.0,-65683633950.0,0.0,373413244750.0,3818141500.0,117632322350.0,262210698500.0,757074407100.0,6419324700,3371256006,52.53,6419324700,52.53,1141925,16670643,6.85,IT,»ï¼ºÀüÀÚ
2018-08-13,44950,45100,44650,45050,9803831,440074792600,-0.77,28126,7.51,1.6,5997,1.89,850,16643541900.0,747770700.0,9582122150.0,-26973434750.0,0.0,137446596250.0,1168522050.0,101744844050.0,199714830250.0,440074792600.0,6419324700,3369666181,52.5,6419324700,52.5,1552943,9803831,15.84,IT,»ï¼ºÀüÀÚ
2018-08-14,44850,45400,44850,45150,6409259,289642674700,0.22,28126,7.53,1.61,5997,1.88,850,11946553700.0,-3031806900.0,-17145131400.0,8230384600.0,0.0,90214464300.0,3778944500.0,67119280300.0,128529985600.0,289642674700.0,6419324700,3369228099,52.5,6419324700,52.5,523846,6409259,8.17,IT,»ï¼ºÀüÀÚ
2018-08-16,43800,44650,43700,44250,10088229,445397794650,-1.99,28126,7.38,1.57,5997,1.92,850,7894701000.0,856239650.0,71316672250.0,-80067612900.0,0.0,118026877900.0,1272941450.0,87340221100.0,238757754200.0,445397794650.0,6419324700,3369385947,52.5,6419324700,52.5,805821,10088229,7.99,IT,»ï¼ºÀüÀÚ
2018-08-17,44050,44400,44050,44100,6808747,300777618579,-0.34,28126,7.35,1.57,5997,1.93,850,-66744034400.0,-1858866000.0,49236568550.0,19366331850.0,0.0,120847721900.0,2666029250.0,68868815450.0,108395051979.0,300777618579.0,6419324700,3367614485,52.47,6419324700,52.47,339110,6808747,4.98,IT,»ï¼ºÀüÀÚ
2018-08-20,43500,44200,43500,43850,7289124,319179967555,-0.57,28126,7.31,1.56,5997,1.94,850,9402508850.0,-2073318300.0,47366470850.0,-54695661400.0,0.0,91266946400.0,2844644050.0,81867610400.0,143200766705.0,319179967555.0,6419324700,3368039417,52.47,6419324700,52.47,476132,7289124,6.53,IT,»ï¼ºÀüÀÚ
2018-08-21,43700,44900,43700,44800,9520270,423682844807,2.17,28126,7.47,1.59,5997,1.9,850,29207342650.0,630469700.0,-22022350500.0,-7815461850.0,0.0,145146124150.0,1064419650.0,125287452300.0,152184848707.0,423682844807.0,6419324700,3366536592,52.44,6419324700,52.44,149107,9520270,1.57,IT,»ï¼ºÀüÀÚ
2018-08-22,45150,46200,44900,46100,11641656,532916173650,2.9,28126,7.69,1.64,5997,1.84,850,-68425063400.0,730132200.0,-95170107950.0,162865039150.0,0.0,208540550800.0,1831089900.0,226497482100.0,96047050850.0,532916173650.0,6419324700,3365907848,52.44,6419324700,52.44,391261,11641656,3.36,IT,»ï¼ºÀüÀÚ
2018-08-23,46150,46200,45700,46200,6730918,309343270650,0.22,28126,7.7,1.64,5997,1.84,850,-22210858600.0,-420217150.0,-13228751150.0,35859826900.0,0.0,114898706850.0,1566548200.0,77090677350.0,115787338250.0,309343270650.0,6419324700,3369768421,52.5,6419324700,52.5,209450,6730918,3.11,IT,»ï¼ºÀüÀÚ
2018-08-24,45900,46400,45550,46150,6582535,302213248900,-0.11,28126,7.7,1.64,5997,1.84,850,-17138400850.0,1331812000.0,-19047617850.0,34854206700.0,0.0,126133065950.0,584870950.0,90042867900.0,85452444100.0,302213248900.0,6419324700,3370529731,52.5,6419324700,52.5,476340,6582535,7.24,IT,»ï¼ºÀüÀÚ
2018-08-27,46100,46550,46000,46300,5263782,243696166492,0.33,28126,7.72,1.65,5997,1.84,850,-19916005350.0,1883193200.0,-24532747300.0,42565559450.0,0.0,110340081300.0,372879250.0,84810123500.0,48173082442.0,243696166492.0,6419324700,3371138294,52.53,6419324700,52.53,388356,5263782,7.38,IT,»ï¼ºÀüÀÚ
2018-08-28,46800,46950,46300,46550,7365976,343322898494,0.54,28126,7.76,1.66,5997,1.83,850,-14158837000.0,-4383087300.0,-30296752750.0,48838677050.0,0.0,159804248900.0,5040086200.0,91292543800.0,87186019594.0,343322898494.0,6419324700,3372090402,52.53,6419324700,52.53,593504,7365976,8.06,IT,»ï¼ºÀüÀÚ
2018-08-29,46750,46800,46400,46800,5572374,259964187606,0.54,28126,7.8,1.66,5997,1.82,850,-11215706950.0,-1831974300.0,-52758232100.0,65805913350.0,0.0,120352252600.0,2219926300.0,81630699800.0,55761308906.0,259964187606.0,6419324700,3372883955,52.53,6419324700,52.53,288215,5572374,5.17,IT,»ï¼ºÀüÀÚ
2018-08-30,46950,47950,46700,47650,12193231,580258547207,1.82,28126,7.95,1.69,5997,1.78,850,-70867857850.0,-4097969750.0,-159216005300.0,234181832900.0,0.0,240753188850.0,5093366850.0,256057274300.0,78354717207.0,580258547207.0,6419324700,3374259458,52.56,6419324700,52.56,630717,12193231,5.17,IT,»ï¼ºÀüÀÚ
2018-08-31,47100,48450,47000,48450,13577454,652318032746,1.68,28126,8.08,1.72,5997,1.75,850,-11985324000.0,-1830070250.0,-143267775900.0,157083170150.0,0.0,172614698750.0,2580534150.0,222150117600.0,254972682246.0,652318032746.0,6419324700,3379251638,52.62,6419324700,52.62,736536,13577454,5.42,IT,»ï¼ºÀüÀÚ
2018-09-03,48200,48300,47300,47450,8595084,409459975273,-2.06,28126,7.91,1.69,5997,1.79,850,28044300750.0,-579862700.0,55546557350.0,-83010995400.0,0.0,129381943950.0,1916179050.0,78034521200.0,200127331073.0,409459975273.0,6419324700,3382068334,52.7,6419324700,52.7,493378,8595084,5.74,IT,»ï¼ºÀüÀÚ
2018-09-04,47550,47800,47200,47650,6791255,323146318571,0.42,28126,7.95,1.69,5997,1.78,850,-23384657050.0,687946900.0,214416950.0,22482293200.0,0.0,144577751000.0,465590000.0,54780012200.0,123322965371.0,323146318571.0,6419324700,3380222198,52.66,6419324700,52.66,689967,6791255,10.16,IT,»ï¼ºÀüÀÚ
2018-09-05,47300,47450,46400,46600,9139998,429157782662,-2.2,28126,7.77,1.66,5997,1.82,850,-56000347700.0,371656000.0,55560472850.0,68218850.0,0.0,155742493450.0,623307750.0,73409572150.0,199382409312.0,429157782662.0,6419324700,3380977045,52.66,6419324700,52.66,895228,9139998,9.79,IT,»ï¼ºÀüÀÚ
2018-09-06,46200,46400,45800,46100,9040553,416318421951,-1.07,28126,7.69,1.64,5997,1.84,850,11916378550.0,1709853050.0,47204609250.0,-60830840850.0,0.0,146215433450.0,1416430900.0,58265142300.0,210421415301.0,416318421951.0,6419324700,3380694635,52.66,6419324700,52.66,1084430,9040553,12.0,IT,»ï¼ºÀüÀÚ
2018-09-07,44500,45200,44400,44900,18285508,819215923241,-2.6,28126,7.49,1.6,5997,1.89,850,84546377100.0,1267514650.0,265904238750.0,-351718130500.0,0.0,210544732650.0,1906053000.0,94756423850.0,512008713741.0,819215923241.0,6419324700,3380025689,52.66,6419324700,52.66,1186923,18285508,6.49,IT,»ï¼ºÀüÀÚ
2018-09-10,45450,45550,45000,45500,9979838,452309806832,1.34,28126,7.59,1.62,5997,1.87,850,-66334754850.0,-936743950.0,-11014713500.0,78286212300.0,0.0,174866112150.0,1573089700.0,84912097750.0,190958507232.0,452309806832.0,6419324700,3372661736,52.53,6419324700,52.53,826053,9979838,8.28,IT,»ï¼ºÀüÀÚ
2018-09-11,45550,45900,45050,45050,9865790,447167292954,-0.99,28126,7.51,1.6,5997,1.89,850,-8545349300.0,1710572900.0,19137042550.0,-12302266150.0,0.0,130337554800.0,588254600.0,74279224850.0,241962258704.0,447167292954.0,6419324700,3374818127,52.56,6419324700,52.56,512882,9865790,5.2,IT,»ï¼ºÀüÀÚ
2018-09-12,44900,45100,44500,44550,12995269,580625526020,-1.11,28126,7.43,1.58,5997,1.91,850,57139426150.0,462692650.0,100298349950.0,-157900468750.0,0.0,140423007250.0,802934200.0,70027673250.0,369371911320.0,580625526020.0,6419324700,3373897729,52.56,6419324700,52.56,400904,12995269,3.08,IT,»ï¼ºÀüÀÚ
2018-09-13,44550,44750,44000,44050,18277942,807794526518,-1.12,28126,7.35,1.57,5997,1.93,850,126986463750.0,-125011250.0,179012828000.0,-305874280500.0,0.0,325691405850.0,1773362500.0,64597719150.0,415732039018.0,807794526518.0,6419324700,3370397660,52.5,6419324700,52.5,1013551,18277942,5.55,IT,»ï¼ºÀüÀÚ
2018-09-14,45000,45850,44900,45850,12446344,567635309851,4.09,28126,7.65,1.63,5997,1.85,850,26198748450.0,-1323637000.0,-146331866900.0,121456755450.0,0.0,134498129600.0,1998382250.0,254456350650.0,176682447351.0,567635309851.0,6419324700,3362098970,52.38,6419324700,52.38,342513,12446344,2.75,IT,»ï¼ºÀüÀÚ
2018-09-17,45550,45800,44900,45150,8123384,367361318550,-1.53,28126,7.53,1.61,5997,1.88,850,-86069755950.0,1916322400.0,54128743100.0,30024690450.0,0.0,158846773700.0,431909050.0,92121763500.0,115960872300.0,367361318550.0,6419324700,3364607625,52.4,6419324700,52.4,335637,8123384,4.13,IT,»ï¼ºÀüÀÚ
2018-09-18,44950,45900,44700,45500,9987090,454869947826,0.78,28126,7.59,1.62,5997,1.87,850,-6754600250.0,7369050.0,-41023313150.0,47770544350.0,0.0,128894291650.0,947400450.0,105744977400.0,219283278326.0,454869947826.0,6419324700,3365281152,52.4,6419324700,52.4,419573,9987090,4.2,IT,»ï¼ºÀüÀÚ
2018-09-19,46000,46200,45700,46150,9367454,430987483700,1.43,28126,7.7,1.64,5997,1.84,850,-17531773900.0,-144176850.0,-83945570500.0,101621521250.0,0.0,135902369100.0,1043153350.0,135421803100.0,158620158150.0,430987483700.0,6419324700,3366052283,52.44,6419324700,52.44,106333,9367454,1.14,IT,»ï¼ºÀüÀÚ
2018-09-20,46850,47600,46400,47250,13536966,638838502250,2.38,28126,7.88,1.68,5997,1.8,850,-14528579850.0,-1754427750.0,-218873528900.0,235156536500.0,0.0,176415666650.0,2468312800.0,304267300800.0,155687222000.0,638838502250.0,6419324700,3368181328,52.47,6419324700,52.47,348861,13536966,2.58,IT,»ï¼ºÀüÀÚ
2018-09-21,46550,47550,46550,47400,14476906,682177094783,0.32,28126,7.9,1.69,5997,1.79,850,710478900.0,-1508875250.0,-35284252400.0,36082648750.0,0.0,198403826350.0,2299756150.0,138173983950.0,343299528333.0,682177094783.0,6419324700,3372906662,52.53,6419324700,52.53,1567072,14476906,10.82,IT,»ï¼ºÀüÀÚ
2018-09-27,46950,47500,46450,47500,15804586,742801242496,0.21,28126,7.92,1.69,5997,1.79,850,-59498694050.0,-1108732450.0,-34009710800.0,94617137300.0,0.0,230266267900.0,1691580100.0,116636090600.0,394207303896.0,742801242496.0,6419324700,3373181559,52.56,6419324700,52.56,547984,15804586,3.47,IT,»ï¼ºÀüÀÚ
2018-09-28,47250,47250,46300,46450,11270515,526127504500,-2.21,28126,7.75,1.65,5997,1.83,850,43159521650.0,-1073966400.0,28822356850.0,-70907912100.0,0.0,166478174650.0,2067861300.0,84165476650.0,273415991900.0,526127504500.0,6419324700,3376771718,52.6,6419324700,52.6,364109,11270515,3.23,IT,»ï¼ºÀüÀÚ
2018-10-01,46450,46800,45800,46350,6354983,293932571121,-0.22,28126,7.73,1.65,5997,1.83,850,-37372798150.0,1291420300.0,17184360450.0,18897017400.0,0.0,127055151450.0,737156850.0,63352917250.0,102787345571.0,293932571121.0,6419324700,3374874038,52.56,6419324700,52.56,244320,6354983,3.84,IT,»ï¼ºÀüÀÚ
2018-10-02,46450,46700,45700,45700,6607188,304304412500,-1.4,28126,7.62,1.62,5997,1.86,850,-20791613100.0,361679950.0,26719312800.0,-6289379650.0,0.0,133226469600.0,757466800.0,58897546050.0,111422930050.0,304304412500.0,6419324700,3375339099,52.6,6419324700,52.6,249728,6607188,3.78,IT,»ï¼ºÀüÀÚ
2018-10-04,45150,45600,44700,44700,11865327,533018469730,-2.19,28126,7.45,1.59,5997,1.9,850,60132115350.0,-672316150.0,135997087100.0,-195456886300.0,0.0,130516940800.0,3232208500.0,63882855300.0,335386465130.0,533018469730.0,6419324700,3375226579,52.6,6419324700,52.6,175566,11865327,1.48,IT,»ï¼ºÀüÀÚ
2018-10-05,44800,45500,44550,44700,10544165,472928025851,0.0,28126,7.45,1.59,5997,1.9,850,18725834900.0,-1191407350.0,90571499900.0,-108105927450.0,0.0,173458748350.0,2196956150.0,90989033100.0,206283288251.0,472928025851.0,6419324700,3370670893,52.5,6419324700,52.5,301551,10544165,2.86,IT,»ï¼ºÀüÀÚ
2018-10-08,44200,45200,44200,44950,6759464,303659853438,0.56,28126,7.5,1.6,5997,1.89,850,11588298200.0,-56843450.0,-7402273050.0,-4129181700.0,0.0,93526708200.0,858958800.0,75216348050.0,134057838388.0,303659853438.0,6419324700,3368411424,52.47,6419324700,52.47,314788,6759464,4.66,IT,»ï¼ºÀüÀÚ
2018-10-10,45250,45500,44500,45300,10341349,467913195347,0.78,28126,7.55,1.61,5997,1.88,850,36551300300.0,-1398432500.0,-51653333850.0,16500466050.0,0.0,142426772100.0,1854640950.0,103108805200.0,220522977097.0,467913195347.0,6419324700,3367857918,52.47,6419324700,52.47,424964,10341349,4.11,IT,»ï¼ºÀüÀÚ
2018-10-11,44000,44650,43100,43100,19324537,844343711668,-4.86,28126,7.19,1.53,5997,1.97,850,93756097100.0,1539319850.0,175428539650.0,-270723956600.0,0.0,256365644400.0,2827491300.0,138205535800.0,446945040168.0,844343711668.0,6419324700,3368375388,52.47,6419324700,52.47,869174,19324537,4.5,IT,»ï¼ºÀüÀÚ
2018-10-12,43200,44650,43200,44000,12640906,555819477084,2.09,28126,7.34,1.56,5997,1.93,850,-26107059600.0,4737087200.0,-39537969450.0,60907941850.0,0.0,201131975150.0,1312968250.0,148905693100.0,204468840584.0,555819477084.0,6419324700,3362264356,52.38,6419324700,52.38,254208,12640906,2.01,IT,»ï¼ºÀüÀÚ
2018-10-15,44050,44050,43350,43800,7434522,324349864008,-0.45,28126,7.3,1.56,5997,1.94,850,-63752295700.0,395021250.0,38115711600.0,25241562850.0,0.0,164743943450.0,53429150.0,55198127550.0,104354363858.0,324349864008.0,6419324700,3363815972,52.4,6419324700,52.4,512142,7434522,6.89,IT,»ï¼ºÀüÀÚ
2018-10-16,43700,44150,43350,43600,6825677,298409521650,-0.46,28126,7.27,1.55,5997,1.95,850,-30388849650.0,270816600.0,24772966050.0,5345067000.0,0.0,131530980850.0,112769650.0,49774800700.0,116990970450.0,298409521650.0,6419324700,3365513941,52.44,6419324700,52.44,379455,6825677,5.56,IT,»ï¼ºÀüÀÚ
2018-10-17,44150,44500,44000,44150,8306193,367501442800,1.26,28126,7.36,1.57,5997,1.93,850,3445080900.0,-631866950.0,-25321898700.0,22508684750.0,0.0,112619427200.0,715233400.0,90065245600.0,164101536600.0,367501442800.0,6419324700,3366147302,52.44,6419324700,52.44,101934,8306193,1.23,IT,»ï¼ºÀüÀÚ
2018-10-18,43950,44450,43700,44050,8347725,368459881850,-0.23,28126,7.35,1.57,5997,1.93,850,-60112673550.0,655017300.0,-9478097350.0,68935753600.0,0.0,164054883250.0,191306350.0,50611575350.0,153602116900.0,368459881850.0,6419324700,3367157272,52.44,6419324700,52.44,973101,8347725,11.66,IT,»ï¼ºÀüÀÚ
2018-10-19,43900,44150,43450,43900,7842520,343941369439,-0.34,28126,7.32,1.56,5997,1.94,850,25360720250.0,389298850.0,30241842850.0,-55991861950.0,0.0,126462519350.0,438924400.0,49082528150.0,167957397539.0,343941369439.0,6419324700,3368716870,52.47,6419324700,52.47,718889,7842520,9.17,IT,»ï¼ºÀüÀÚ
2018-10-22,43450,43950,43200,43550,8357648,364048308122,-0.8,28126,7.26,1.55,5997,1.95,850,10960239650.0,-1133349800.0,17349993850.0,-27176883700.0,0.0,110018174700.0,2489003800.0,57592778400.0,193948351222.0,364048308122.0,6419324700,3367438183,52.47,6419324700,52.47,386803,8357648,4.63,IT,»ï¼ºÀüÀÚ
2018-10-23,43300,43450,42550,43050,9531231,410359339378,-1.15,28126,7.18,1.53,5997,1.97,850,-6918995500.0,4807368650.0,57943174600.0,-55831547750.0,0.0,162976490500.0,5481860150.0,85694397750.0,156206590978.0,410359339378.0,6419324700,3367058905,52.44,6419324700,52.44,260784,9531231,2.74,IT,»ï¼ºÀüÀÚ
2018-10-24,43050,43100,42250,42550,13522825,575195361250,-1.16,28126,7.1,1.51,5997,2.0,850,170881951150.0,-1067557050.0,-24505670400.0,-145308723700.0,0.0,134550303500.0,5834053900.0,113680027300.0,321130976550.0,575195361250.0,6419324700,3365744444,52.44,6419324700,52.44,131634,13522825,0.97,IT,»ï¼ºÀüÀÚ
2018-10-25,40600,41550,40550,41000,19338170,793655503846,-3.64,28126,6.84,1.46,5997,2.07,850,215279266750.0,600353550.0,55235446900.0,-271115067200.0,0.0,106324574550.0,761603950.0,121678197550.0,564891127796.0,793655503846.0,6419324700,3362373111,52.38,6419324700,52.38,504679,19338170,2.61,IT,»ï¼ºÀüÀÚ
2018-10-26,41100,41300,40400,41000,14413864,589371007778,0.0,28126,6.84,1.46,5997,2.07,850,61960512850.0,347188650.0,11347440600.0,-73655142100.0,0.0,164794461100.0,1866617200.0,148996660100.0,273713269378.0,589371007778.0,6419324700,3355759560,52.28,6419324700,52.28,615891,14413864,4.27,IT,»ï¼ºÀüÀÚ
2018-10-29,40850,41950,40550,41400,14460521,597885768395,0.98,28126,6.9,1.47,5997,2.05,850,180344535600.0,-1459450750.0,-103810741300.0,-75074343550.0,0.0,160506051500.0,3816627100.0,176469598400.0,257093491395.0,597885768395.0,6419324700,3353945023,52.25,6419324700,52.25,419582,14460521,2.9,IT,»ï¼ºÀüÀÚ
2018-10-30,41400,43000,41000,42350,14205190,604196474977,2.29,28126,7.06,1.51,5997,2.01,850,113846672450.0,458762250.0,-57699326700.0,-56606108000.0,0.0,206428047100.0,2249377150.0,168375716050.0,227143334677.0,604196474977.0,6419324700,3352268962,52.22,6419324700,52.22,488931,14205190,3.44,IT,»ï¼ºÀüÀÚ
2018-10-31,42900,43350,41700,42400,17621480,747032941791,0.12,28126,7.07,1.51,5997,2.0,850,-105037048650.0,596391300.0,70857216000.0,33583441350.0,0.0,315595839450.0,912378600.0,76880163300.0,353644560441.0,747032941791.0,6419324700,3350942487,52.2,6419324700,52.2,292064,17621480,1.66,IT,»ï¼ºÀüÀÚ
2018-11-01,42450,42950,42150,42150,13423132,570459206662,-0.59,28126,7.03,1.5,5997,2.02,850,-87366948600.0,126712500.0,24187834500.0,63052401600.0,0.0,219808570750.0,1617059450.0,90969120250.0,258064456212.0,570459206662.0,6419324700,3351505930,52.22,6419324700,52.22,409579,13423132,3.05,IT,»ï¼ºÀüÀÚ
2018-11-02,43050,44250,42800,44150,16517112,716242611700,4.74,28126,7.36,1.57,5997,1.93,850,-42318494250.0,-416866850.0,-102493062450.0,145228423550.0,0.0,232301608600.0,2274516500.0,213523000550.0,268143486050.0,716242611700.0,6419324700,3353388681,52.25,6419324700,52.25,253468,16517112,1.53,IT,»ï¼ºÀüÀÚ
2018-11-05,43750,43800,42900,43800,9426777,409145234602,-0.79,28126,7.3,1.56,5997,1.94,850,-86707691800.0,113886350.0,9037894350.0,77555911100.0,0.0,209316728500.0,673553550.0,79665730950.0,119489221602.0,409145234602.0,6419324700,3356730418,52.28,6419324700,52.28,497467,9426777,5.28,IT,»ï¼ºÀüÀÚ
2018-11-06,43750,43800,42950,43750,7713625,335005850955,-0.11,28126,7.3,1.56,5997,1.94,850,-19180085000.0,-64022400.0,3801253950.0,15442853450.0,0.0,141270373100.0,286170950.0,52477908500.0,140971398405.0,335005850955.0,6419324700,3358510653,52.3,6419324700,52.3,497376,7713625,6.45,IT,»ï¼ºÀüÀÚ
2018-11-07,43600,44500,43400,44000,11553998,508909458050,0.57,28126,7.34,1.56,5997,1.93,850,58583514450.0,-2053854450.0,-82216927600.0,25687267600.0,0.0,212401264000.0,2369809850.0,141443088950.0,152695295250.0,508909458050.0,6419324700,3358855574,52.3,6419324700,52.3,155284,11553998,1.34,IT,»ï¼ºÀüÀÚ
