종가,시가,고가,저가,WMA,PER,MA5,MA20,foreign_보유수량,업종
48650,48750,48900,48050,49188.18182,5.86,48320,51350,291476843,금융
48550,48850,49000,48250,48950,5.85,48280,50977.5,291643043,금융
48000,48550,48950,47700,48656.36364,5.78,48400,50607.5,291594198,금융
48450,48600,49550,48450,48519.09091,5.83,48540,50390,291517691,금융
47800,48450,48800,47750,48315.45455,5.76,48290,50160,291801436,금융
47700,47650,48100,47600,48151.81818,5.74,48100,49920,291340941,금융
47050,47100,47100,46650,47940.90909,5.67,47800,49677.5,290978043,금융
47100,47100,47400,46850,47770,5.67,47620,49407.5,290669337,금융
47100,47300,47750,47000,47604.54545,5.67,47350,49192.5,290642605,금융
47100,47300,47450,46950,47450.90909,5.67,47210,48992.5,290426644,금융
46900,47100,47500,46850,47296.36364,5.65,47050,48717.5,290315487,금융
46950,46800,47000,46600,47182.72727,5.65,47030,48515,290067909,금융
46550,46600,46950,45900,47025.45455,5.61,46920,48237.5,289913236,금융
46900,46700,46950,46200,46958.18182,5.65,46880,48017.5,289683235,금융
46850,47000,47200,46650,46910,5.64,46830,47810,289627573,금융
47600,47150,47600,46900,47015.45455,5.73,46970,47610,289567234,금융
48350,47650,48550,47650,47259.09091,5.82,47250,47590,289438050,금융
48350,48650,48650,47800,47479.09091,5.82,47610,47637.5,289550574,금융
48500,48950,48950,48050,47703.63636,5.84,47930,47675,289653224,금융
47200,48350,48650,46850,47666.36364,5.68,48000,47582.5,289621954,금융
47200,47950,48400,46950,47627.27273,5.68,47920,47510,289349896,금융
47950,47150,47950,47150,47719.09091,5.77,47840,47480,289264182,금융
48000,47600,48100,47100,47801.81818,5.78,47770,47480,289522565,금융
47750,48400,48400,47550,47812.72727,5.75,47620,47445,289537834,금융
47050,47250,47750,47050,47680.90909,5.67,47590,47407.5,289483785,금융
45200,46700,46800,45000,47209.09091,5.44,47190,47282.5,289173760,금융
45600,45000,45800,44200,46853.63636,5.49,46720,47210,288318452,금융
46800,45700,47050,45350,46766.36364,5.64,46480,47195,288226325,금융
47300,46800,47750,46450,46798.18182,5.7,46390,47205,288144240,금융
47950,47450,48200,47300,46970,5.77,46570,47247.5,288277967,금융
48200,48100,48900,48100,47173.63636,5.8,47170,47312.5,288280659,금융
48950,48350,49150,48200,47495.45455,5.89,47840,47412.5,288202021,금융
48200,48700,48950,48100,47662.72727,5.8,48120,47495,287738327,금융
48850,48400,49250,48350,47944.54545,5.88,48430,47592.5,287414818,금융
48950,48650,48950,47850,48224.54545,5.89,48630,47697.5,287585391,금융
48750,48400,49100,48200,48433.63636,5.87,48740,47755,287285867,금융
47800,48300,48700,47050,48405.45455,5.76,48510,47727.5,287231384,금융
45450,46500,46550,45250,47910,5.47,47960,47582.5,286576843,금융
46500,45700,46500,45700,47630,5.6,47490,47482.5,286563602,금융
45950,46700,46900,45600,47264.54545,5.53,46890,47420,286879271,금융
46450,46600,46800,46200,47026.36364,5.59,46430,47382.5,286939646,금융
45650,46500,46600,45600,46674.54545,5.5,46000,47267.5,287239866,금융
45450,45800,46650,45450,46346.36364,5.47,46000,47140,287378520,금융
45500,45900,45950,45300,46077.27273,5.48,45800,47027.5,287373367,금융
46450,46050,46650,45800,46041.81818,5.59,45900,46997.5,287399579,금융
45500,46500,46500,45500,45879.09091,5.48,45710,47012.5,287645008,금융
45350,45550,46100,45150,45748.18182,5.46,45650,47000,287610544,금융
44550,45450,45850,44400,45516.36364,5.36,45470,46887.5,287414098,금융
46750,45000,46750,44800,45700.90909,5.63,45720,46860,287381586,금융
47450,46900,47700,46450,46008.18182,5.71,45920,46835,287712575,금융
47600,47800,47850,47050,46315.45455,5.73,46340,46805,287831776,금융
46700,47350,47400,46550,46438.18182,5.62,46610,46692.5,287787152,금융
46100,46500,46700,46000,46432.72727,5.55,46920,46587.5,287652864,금융
45750,45600,45800,45300,46351.81818,5.51,46720,46432.5,287317123,금융
45350,45850,45850,45100,46193.63636,5.46,46300,46252.5,287155114,금융
45900,45200,46100,45150,46155.45455,5.53,45960,46110,286797219,금융
46300,45950,46300,45400,46182.72727,5.57,45880,46035,286970665,금융
45800,46300,46500,45800,46101.81818,5.51,45820,46052.5,286984952,금융
46100,45800,46150,45600,46052.72727,5.55,45890,46032.5,286780350,금융
46650,46400,46650,45700,46115.45455,5.62,46150,46067.5,286740768,금융
48050,47100,48900,46800,46447.27273,5.79,46580,46147.5,286596993,금융
48600,48300,49200,47850,46870.90909,5.85,47040,46295,286901629,금융
48050,48350,48900,47800,47160,5.79,47490,46425,286988726,금융
48100,47750,48800,47750,47422.72727,5.79,47890,46555,286947302,금융
46350,47150,47250,46250,47324.54545,5.58,47830,46550,286616851,금융
45500,46000,46150,45350,47053.63636,5.48,47320,46550,286018216,금융
46150,45700,46250,45500,46908.18182,5.56,46830,46590,285123335,금융
46200,46050,46300,45800,46774.54545,5.56,46460,46672.5,284917518,금융
46000,45900,46200,45600,46597.27273,5.54,46040,46635,284813790,금융
46100,46050,46450,46000,46440,5.55,45990,46567.5,284451745,금융
46050,46100,46300,45600,46283.63636,5.54,46100,46490,284194991,금융
45850,45650,46000,45400,46127.27273,5.52,46040,46447.5,283729924,금융
45550,45600,46000,45550,45966.36364,5.48,45910,46420,282864788,금융
45650,45250,45700,45050,45869.09091,5.5,45840,46415,282586320,금융
45900,45300,45950,45300,45861.81818,5.53,45800,46442.5,282257216,금융
45200,45700,45850,45200,45735.45455,5.44,45630,46407.5,282210798,금융
44650,45000,45200,44600,45514.54545,5.38,45390,46325,281619627,금융
44350,44650,44950,44350,45266.36364,5.34,45150,46252.5,280686030,금융
43050,44700,44700,43000,44815.45455,5.18,44630,46100,279936008,금융
43150,43150,43600,42900,44436.36364,5.2,44080,45925,278490501,금융
43000,43100,43400,42600,44083.63636,5.18,43640,45672.5,278127557,금융
43100,43000,43400,42850,43804.54545,5.19,43330,45397.5,277856470,금융
42150,42750,42750,42100,43402.72727,5.08,42890,45102.5,277852021,금융
42700,42300,43000,42050,43162.72727,5.14,42820,44832.5,277532501,금융
42950,42600,43300,42400,43021.81818,5.17,42780,44662.5,277312428,금융
42200,42750,42950,41800,42798.18182,5.08,42620,44497.5,277174445,금융
42650,42500,43100,42350,42710.90909,5.14,42530,44322.5,276806984,금융
43950,43000,44100,42950,42896.36364,5.29,42890,44210,277276960,금융
44100,44000,44450,43950,43116.36364,5.31,43170,44115,276733024,금융
43850,43900,44050,43350,43271.81818,5.28,43350,44002.5,276710158,금융
43500,43550,43700,43300,43350.90909,5.24,43610,43875,276692487,금융
43000,43000,43600,42850,43330,5.18,43680,43732.5,276456359,금융
42500,42700,43050,42500,43220,5.12,43390,43580,276336912,금융
41550,41900,42000,41550,42930.90909,5,42880,43375,275952397,금융
41400,41500,41950,41400,42635.45455,4.98,42390,43150,275772333,금융
41450,41550,41900,41450,42377.27273,4.99,41980,42962.5,275731365,금융
40750,41500,41700,40650,42005.45455,4.91,41530,42767.5,275771257,금융
41850,41200,41900,41000,41868.18182,5.04,41400,42642.5,275799533,금융
44000,42600,44250,42500,42160,5.3,41890,42690,276061846,금융
45000,44500,45200,44400,42635.45455,5.42,42610,42782.5,276750734,금융
45250,44400,45300,44200,43135.45455,5.45,43370,42895,277560336,금융
45400,45300,45650,45250,43630.90909,5.47,44300,43010,277847507,금융
45300,45550,45550,44900,44064.54545,5.45,44990,43167.5,278146511,금융
45000,45400,45700,44950,44392.72727,5.42,45190,43282.5,278251760,금융
44800,44700,45150,44450,44621.81818,5.39,45150,43375,278445011,금융
45200,44250,45200,43900,44861.81818,5.44,45140,43525,278639480,금융
45200,45300,45350,44850,45033.63636,5.44,45100,43652.5,278761933,금융
45450,45300,45600,44850,45170,5.47,45130,43727.5,278756448,금융
45700,45400,45850,45350,45286.36364,5.5,45270,43807.5,278802015,금융
46300,45750,46350,45600,45480.90909,5.57,45570,43930,278993505,금융
46150,46250,46400,45850,45624.54545,5.56,45760,44062.5,279681579,금융
45750,46650,46650,45450,45679.09091,5.51,45870,44200,279954913,금융
45350,45850,46050,45300,45654.54545,5.46,45850,44342.5,280148116,금융
45200,45300,45800,45000,45601.81818,5.44,45750,44525,280130224,금융
45900,45550,45900,45150,45672.72727,5.53,45670,44750,280185842,금융
45350,46300,46350,45300,45623.63636,5.46,45510,44945,280454780,금융
45750,46000,46000,45000,45644.54545,5.51,45510,45195,280723167,금융
45400,45650,45700,45100,45591.81818,5.47,45520,45372.5,280750401,금융
46450,45150,46450,44950,45730.90909,5.59,45770,45495,281191869,금융
46200,46600,47150,45850,45810.90909,5.56,45830,45555,281240891,금융
46700,47250,47300,46200,45983.63636,6.05,46100,45627.5,281663161,금융
46600,46600,46950,46400,46128.18182,6.04,46270,45687.5,281778062,금융
46600,46250,46700,45900,46257.27273,6.04,46510,45752.5,282023807,금융
46800,46600,47000,46300,46400,6.06,46580,45842.5,282129877,금융
46100,46350,47100,46100,46386.36364,5.97,46560,45907.5,282252459,금융
46350,46700,46950,46050,46414.54545,6,46490,45965,282429476,금융
46200,46350,46650,45700,46397.27273,5.98,46410,46015,282368450,금융
46150,46150,46350,45800,46362.72727,5.98,46320,46050,282359234,금융
46100,45800,46600,45600,46305.45455,5.97,46180,46070,282263056,금융
46100,45600,46400,45600,46254.54545,5.97,46180,46060,282273409,금융
45700,46100,46750,45700,46132.72727,5.92,46050,46037.5,282294455,금융
46350,45800,46750,45800,46147.27273,6,46080,46067.5,282335485,금융
46400,46050,46700,46000,46175.45455,6.01,46130,46120,282320502,금융
46200,46350,46600,45650,46170.90909,5.98,46150,46170,282235882,금융
46150,45850,46400,45750,46168.18182,5.98,46160,46182.5,282257916,금융
46200,45650,46550,45650,46173.63636,5.98,46260,46225,282237889,금융
45750,45900,46200,45600,46100,5.93,46140,46225,282030318,금융
45800,45700,46000,45600,46043.63636,5.93,46020,46245,281913568,금융
45150,46000,46000,44200,45875.45455,5.85,45810,46180,281819249,금융
44650,44550,44950,44150,45633.63636,5.78,45510,46102.5,281781784,금융
43800,44150,44400,43700,45263.63636,5.67,45030,45957.5,281744340,금융
44550,44000,44700,43550,45064.54545,5.77,44790,45855,281697966,금융
45350,44950,45550,44500,45043.63636,5.87,44700,45792.5,281844267,금융
44450,44900,45200,44300,44878.18182,5.76,44560,45675,281891538,금융
44300,45300,45300,43700,44717.27273,5.74,44490,45585,281794281,금융
44900,44850,45150,44650,44699.09091,5.82,44710,45512.5,281815393,금융
44450,44200,44600,44100,44622.72727,5.76,44690,45425,281859877,금융
44850,44400,45000,44400,44642.72727,5.81,44590,45360,282518569,금융
44300,44700,44950,43950,44580,5.74,44560,45270,282599200,금융
44300,44500,44500,43900,44532.72727,5.74,44560,45180,282710372,금융
44300,44500,44550,43950,44491.81818,5.74,44440,45110,282614748,금융
44700,44300,44900,44300,44514.54545,5.79,44490,45027.5,282458382,금융
45750,45200,45800,45100,44725.45455,5.93,44670,44995,282542917,금융
45500,45600,46000,45350,44883.63636,5.89,44910,44960,282770222,금융
45350,45000,45750,45000,44995.45455,5.87,45120,44920,282980448,금융
45050,44900,45350,44550,45033.63636,5.83,45270,44862.5,283025535,금융
44950,45000,45400,44650,45050.90909,5.82,45320,44822.5,282852719,금융
45400,44950,45400,44500,45140.90909,5.88,45250,44802.5,282925815,금융
45750,45050,45900,44900,45284.54545,5.93,45300,44832.5,282949920,금융
45850,46000,46100,45750,45420,5.94,45400,44892.5,282948004,금융
46700,46400,46900,46300,45681.81818,6.05,45730,45037.5,283022589,금융
46050,46250,46500,46000,45781.81818,5.96,45950,45112.5,283387948,금융
45050,45950,46100,44950,45675.45455,5.83,45880,45097.5,283121009,금융
45350,45200,45450,44750,45636.36364,5.87,45800,45142.5,282930025,금융
44350,45250,45300,44300,45418.18182,5.74,45500,45145,282868485,금융
43600,44400,44450,43600,45081.81818,5.65,44880,45080,282213679,금융
43350,43950,44150,43300,44726.36364,5.61,44340,45025,282151897,금융
43350,43500,43850,43150,44400,5.61,44000,44950,281970195,금융
43350,43000,43700,42950,44110.90909,5.61,43600,44902.5,281951726,금융
43850,43950,43950,43400,43956.36364,5.68,43500,44880,281847336,금융
44100,43500,44400,43500,43883.63636,5.71,43600,44870,281910933,금융
44700,44400,44700,44050,43967.27273,5.79,43870,44870,281938011,금융
44900,44350,44900,44300,44111.81818,5.82,44180,44827.5,282290969,금융
45000,44600,45200,44400,44277.27273,5.83,44510,44802.5,282216138,금융
45500,45250,45700,45150,44540,5.89,44840,44810,282312034,금융
45450,45300,45500,44700,44772.72727,5.89,45110,44830,282271991,금융
46100,45900,46100,45300,45090,5.97,45390,44887.5,282300270,금융
45500,46100,46150,45400,45248.18182,5.89,45510,44892.5,282379803,금융
44150,45400,45450,44150,45121.81818,5.72,45340,44812.5,282374887,금융
43800,43550,44100,43450,44917.27273,5.67,45000,44710,281960676,금융
43600,43950,44100,43400,44677.27273,5.65,44630,44555,281747357,금융
43350,43750,43750,43000,44400.90909,5.61,44080,44420,282043167,금융
43400,42900,43600,42800,44158.18182,5.62,43660,44337.5,282026586,금융
43200,43450,43900,42900,43906.36364,5.6,43470,44230,281973407,금융
41500,42650,42950,41200,43378.18182,5.37,43010,44087.5,281456506,금융
40900,41100,41700,40750,42813.63636,5.3,42470,43952.5,281007811,금융
40250,40400,40650,39600,42213.63636,5.21,41850,43797.5,280673443,금융
39550,40100,40200,39400,41592.72727,5.12,41080,43607.5,280321886,금융
39250,39450,40050,39200,41025.45455,5.08,40290,43402.5,280112150,금융
39250,39450,39850,39200,40547.27273,5.08,39840,43172.5,279947407,금융
38950,39450,39500,38950,40097.27273,5.04,39450,42915,279983709,금융
38250,38650,38800,38250,39604.54545,4.95,39050,42592.5,279886733,금융
38700,38750,39100,38450,39286.36364,5.01,38880,42282.5,279829124,금융
38450,39000,39000,37750,39008.18182,4.98,38720,41955,279833465,금융
39250,38850,39350,38550,38961.81818,5.08,38720,41642.5,279801911,금융
39400,38850,39550,38800,38983.63636,5.1,38810,41340,279821513,금융
39450,39350,39550,39000,39041.81818,5.11,39050,41007.5,279715699,금융
39300,39150,39750,39100,39087.27273,5.09,39170,40697.5,279783847,금융
39000,39000,39400,38950,39082.72727,5.05,39280,40440,279616715,금융
38500,38800,38850,38150,38991.81818,4.99,39130,40175,279493713,금융
38650,38350,38850,38350,38941.81818,5.01,38980,39927.5,279481810,금융
38700,39000,39100,38350,38906.36364,5.01,38830,39695,279282274,금융
38850,38700,38850,38450,38890,5.03,38740,39467.5,279209787,금융
39700,38900,39800,38900,39025.45455,5.14,38880,39292.5,279235161,금융
39600,39900,39900,39300,39120,5.13,39100,39197.5,279337145,금융
39450,39450,39900,39300,39180.90909,5.11,39260,39125,279233355,금융
40050,39500,40050,39250,39350,5.19,39530,39115,279085219,금융
39750,39750,40450,39700,39453.63636,5.15,39710,39125,278913991,금융
40550,39750,41050,39700,39694.54545,5.25,39880,39190,278706456,금융
41150,40500,41450,40500,40016.36364,5.33,40190,39285,278737370,금융
42500,41200,42750,41150,40535.45455,5.5,40800,39462.5,278765059,금융
43700,43400,43950,42800,41202.72727,5.66,41530,39735,278863539,금융
44650,43700,44900,43700,41951.81818,5.78,42510,40032.5,279152695,금융
44100,44300,44400,43800,42495.45455,5.71,43220,40315,279501943,금융
43250,43250,44100,43100,42804.54545,5.6,43640,40515,279675750,금융
42900,43350,43900,42700,42983.63636,5.56,43720,40690,279699130,금융
44200,43150,44200,42700,43336.36364,5.72,43820,40927.5,279666845,금융
43800,44150,44150,43450,43540.90909,5.67,43650,41152.5,279796189,금융
44000,44000,44300,43550,43708.18182,5.7,43630,41402.5,280156449,금융
43500,43200,44100,43200,43721.81818,5.63,43680,41652.5,280203338,금융
43950,43700,44100,43400,43774.54545,5.69,43890,41917.5,280147091,금융
42400,44100,44150,42150,43519.09091,5.49,43530,42102.5,280278817,금융
42700,42500,42850,42250,43341.81818,5.53,43310,42295,279889740,금융
42500,43250,43300,42450,43163.63636,5.5,43010,42435,279913588,금융
41850,42500,42500,41550,42896.36364,5.42,42680,42547.5,279786309,금융
41650,41950,42250,41650,42618.18182,5.39,42220,42657.5,279645126,금융
41250,41650,41750,41050,42290,5.34,41990,42717.5,279745712,금융
41700,42050,42300,41600,42097.27273,5.4,41790,42815,279567238,금융
40850,41200,41650,40750,41788.18182,5.29,41460,42830,279579354,금융
41950,41700,42250,41550,41736.36364,5.43,41480,42870,279531494,금융
42800,42800,43250,42650,41867.27273,5.54,41710,42885,279542949,금융
42700,42900,43000,42550,42000.90909,5.53,42000,42835,279353122,금융
42700,43400,43700,42400,42129.09091,5.53,42200,42737.5,279418004,금융
42900,42700,43150,42450,42293.63636,5.56,42610,42677.5,279445737,금융
42850,43250,43350,42650,42441.81818,5.55,42790,42657.5,279483758,금융
43150,42900,43600,42850,42626.36364,5.59,42860,42670,279360165,금융
44100,43150,44100,43150,42956.36364,5.71,43140,42665,279253990,금융
43900,43850,44050,43500,43198.18182,5.69,43380,42670,279310975,금융
44000,43950,44300,43500,43418.18182,5.7,43600,42670,279297518,금융
42800,42650,43600,42650,43362.72727,5.54,43590,42635,279334232,금융
42900,42900,43150,42750,43310,5.56,43540,42582.5,279096216,금융
42600,42550,43250,42450,43200.90909,5.52,43240,42592.5,279269589,금융
42450,42600,42950,42300,43066.36364,5.5,42950,42580,279137235,금융
41950,42100,42400,41950,42845.45455,5.43,42540,42552.5,279114433,금융
42300,41750,42400,41750,42705.45455,5.48,42440,42575,278950880,금융
43200,42650,43350,42550,42739.09091,5.6,42500,42652.5,278915898,금융
43950,43250,43950,43100,42908.18182,5.69,42770,42787.5,279008548,금융
43250,43800,44200,43200,42952.72727,5.6,42930,42865,279267619,금융
43200,43100,43500,42950,43000,5.6,43180,42982.5,279093762,금융
43300,43300,44050,43250,43080,5.61,43380,43050,278942309,금융
43000,43300,43550,43000,43096.36364,5.57,43340,43060,278559130,금융
43550,43050,43600,43000,43210.90909,5.64,43260,43102.5,278542983,금융
43400,43950,43950,43150,43280.90909,5.62,43290,43137.5,278553510,금융
43700,43800,43800,43200,43388.18182,5.66,43390,43177.5,278595603,금융
43700,43400,44200,43300,43463.63636,5.66,43470,43220,278462387,금융
44000,43600,44000,43400,43568.18182,5.7,43670,43262.5,278263405,금융
44900,44050,44950,43650,43821.81818,5.82,43940,43302.5,278248443,금융
45950,44800,46550,44650,44249.09091,5.95,44450,43405,278669340,금융
45650,46400,46450,45150,44572.72727,5.91,44840,43487.5,279325740,금융
46200,46050,46200,45850,44951.81818,5.98,45340,43657.5,279295315,금융
46050,46700,46700,45850,45250.90909,5.96,45750,43815,279399384,금융
45850,45950,46350,45400,45458.18182,5.94,45940,43977.5,279340261,금융
46100,46000,46500,45750,45669.09091,5.97,45970,44160,278942827,금융
46550,45750,46600,45650,45912.72727,6.03,46150,44390,278896901,금융
46050,46700,46850,45900,46013.63636,5.96,46120,44577.5,278965998,금융
45950,46050,46400,45600,46053.63636,5.95,46100,44715,278975704,금융
45850,45950,46100,45250,46040,5.94,46100,44810,278685334,금융
46050,45950,46150,45400,46045.45455,5.96,46090,44950,278769758,금융
46650,46200,47000,46150,46158.18182,6.04,46110,45122.5,278798298,금융
47000,46500,47000,46450,46316.36364,6.09,46300,45307.5,278873144,금융
48050,47700,48050,47300,46650.90909,6.22,46720,45560,278801067,금융
48300,47950,48400,47850,46994.54545,6.26,47210,45797.5,278901101,금융
48000,48300,48300,47550,47239.09091,6.22,47600,46027.5,278924980,금융
48350,48400,48700,48000,47512.72727,6.26,47940,46260,278720629,금융
50000,49150,50000,48500,48053.63636,6.48,48540,46575,278468481,금융
49050,49700,50800,48750,48350,6.35,48740,46827.5,278667219,금융
47950,48500,48700,47150,48390,6.21,48670,46980,278897095,금융
49400,48100,49400,48050,48655.45455,6.4,48950,47152.5,278463603,금융
49400,49500,49600,48850,48860,6.4,49160,47340,278823786,금융
49050,49100,49350,48600,48950.90909,6.35,48970,47482.5,278434112,금융
49900,48500,49900,48500,49159.09091,6.46,49140,47675,277603482,금융
49450,49900,50000,49200,49251.81818,6.4,49440,47855,277468333,금융
49400,49450,49550,48950,49314.54545,6.4,49440,48020,276998825,금융
48050,47750,48300,47600,49106.36364,6.22,49170,48095,276500773,금융
47650,48050,48050,47100,48830.90909,6.17,48890,48175,276557822,금융
46550,47250,47450,46450,48398.18182,6.03,48220,48205,276660274,금융
47150,47050,47800,46900,48120,6.11,47760,48270,276934332,금융
46600,47100,47550,46300,47756.36364,6.04,47200,48297.5,277447219,금융
47000,46600,47350,46600,47516.36364,6.09,46990,48315,277712210,금융
46150,46100,46550,45800,47165.45455,5.98,46690,48272.5,277683796,금융
46500,46400,47300,46150,46930.90909,6.02,46680,48195,277966518,금융
46800,46500,46950,46100,46812.72727,6.06,46610,48120,277833336,금융
46700,46950,47000,46050,46724.54545,6.05,46630,48055,278034445,금융
47850,46800,47950,46600,46894.54545,6.2,46800,48030,277960557,금융
47900,47350,48100,47300,47077.27273,6.2,47150,47925,278218638,금융
48000,47650,48050,47100,47273.63636,6.22,47450,47872.5,278404881,금융
47900,47300,47950,47150,47425.45455,6.2,47670,47870,278538481,금융
48300,47750,48700,47300,47636.36364,6.26,47990,47815,278584246,금융
47350,48200,48250,47350,47643.63636,6.13,47890,47712.5,279464664,금융
47550,47350,47900,47150,47680.90909,6.16,47820,47637.5,279486159,금융
46700,46900,47450,46500,47538.18182,6.05,47560,47477.5,279515964,금융
44500,46250,46450,44100,46991.81818,5.76,46880,47230,279714199,금융
44250,45000,45000,43900,46441.81818,5.73,46070,46972.5,279845114,금융
43800,44600,44650,43650,45854.54545,5.67,45360,46760,280453796,금융
43950,44500,44550,43700,45368.18182,5.69,44640,46575,280500677,금융
43850,44000,44300,42800,44935.45455,5.68,44070,46440,280487769,금융
43500,44150,44500,43400,44514.54545,5.63,43870,46257.5,280603186,금융
44200,43550,44400,43550,44300.90909,5.72,43860,46137.5,280232451,금융
45250,44700,45500,44000,44352.72727,5.86,44150,46050,280555189,금융
44400,44600,45150,43850,44288.18182,5.75,44240,45962.5,280544251,금융
43250,43700,43850,43000,44071.81818,5.6,44120,45800,280500535,금융
43100,43450,43550,42950,43890.90909,5.58,44040,45615,280159460,금융
43500,43150,43700,42900,43808.18182,5.63,43900,45455,279856709,금융
42750,43450,43450,42700,43602.72727,5.54,43400,45200,279932803,금융
42750,42500,43000,42250,43416.36364,5.54,43070,44942.5,279817290,금융
42400,42800,43000,42150,43188.18182,5.49,42900,44662.5,279929167,금융
41750,42200,42450,41400,42868.18182,5.41,42630,44355,279884891,금융
41800,42550,42600,41400,42589.09091,5.41,42290,44030,279846147,금융
42200,42500,42500,41500,42426.36364,5.47,42180,43772.5,279718267,금융
41150,41400,41550,41000,42128.18182,5.33,41860,43452.5,280074180,금융
39050,40500,40900,38900,41507.27273,5.06,41190,43070,280082514,금융
39250,39200,39600,38700,40999.09091,5.08,40690,42807.5,279827153,금융
39050,38250,39450,38100,40524.54545,5.06,40140,42547.5,279707882,금융
39400,38700,39450,38400,40194.54545,5.1,39580,42327.5,279470770,금융
38900,38800,38900,38100,39834.54545,5.04,39130,42075,279297404,금융
38400,38500,39250,38000,39453.63636,4.97,39000,41802.5,279050636,금융
38100,38300,38900,38000,39090.90909,4.93,38770,41532.5,278842659,금융
38950,38500,39200,38150,38949.09091,5.04,38750,41270,278951838,금융
38700,39050,39250,38500,38813.63636,5.01,38610,40942.5,279167893,금융
37450,38200,38350,37300,38514.54545,4.85,38320,40595,279281706,금융
35150,36350,36500,35100,37864.54545,4.55,37670,40190,278962270,금융
35150,34800,35450,34800,37285.45455,4.55,37080,39792.5,278688120,금융
35300,35000,36200,34850,36808.18182,4.57,36350,39382.5,278413877,금융
33450,34600,34600,32900,36062.72727,4.33,35300,38917.5,278409105,금융
32900,30150,33600,29550,35325.45455,4.26,34390,38425,278357814,금융
32100,33250,33850,31850,34551.81818,4.16,33780,37910,278510867,금융
29850,30100,31250,29500,33483.63636,3.87,32720,37315,279115751,금융
29050,29200,30400,28800,32420,3.76,31470,36677.5,278833926,금융
26050,29300,29600,26050,30990.90909,3.37,29990,35870,278831805,금융
30850,26600,31000,25850,30664.54545,4,29580,35355,278678069,금융
27650,27800,28450,27300,29876.36364,3.58,28690,34785,278686605,금융
29150,28300,29550,28000,29497.27273,3.78,28550,34280,278487750,금융
32000,30600,33300,30550,29745.45455,4.14,29140,33927.5,278366650,금융
32900,32600,35300,31500,30217.27273,4.26,30510,33602.5,278363695,금융
35750,35100,35800,34200,31217.27273,4.63,31490,33445,278767832,금융
34750,34300,35500,33750,31983.63636,4.5,32910,33262.5,279338552,금융
34550,34900,35850,33900,32665.45455,4.47,33990,33085,278876991,금융
31600,33450,34150,31600,32725.45455,4.09,33910,32717.5,279113214,금융
31700,31900,32300,30550,32757.27273,4.11,33670,32367.5,278541419,금융
31150,31150,32250,30900,32586.36364,4.03,32750,32052.5,278326938,금융
32850,31650,32850,31150,32719.09091,4.25,32370,31937.5,278142080,금융
33100,33550,34100,32400,32802.72727,4.29,32080,31835,278021310,금융
32100,32750,32900,32100,32632.72727,4.16,32180,31675,277409806,금융
32500,32700,32800,32100,32533.63636,4.21,32340,31627.5,276928454,금융
33650,33150,33950,32600,32650.90909,4.36,32840,31665,276880792,금융
32550,33850,34000,32400,32606.36364,4.22,32780,31687.5,277083071,금융
33200,32750,33350,32550,32720,4.3,32800,31855,276605822,금융
31900,32350,32500,31300,32621.81818,4.13,32760,31997.5,276529838,금융
32350,32250,33000,32250,32600,4.19,32730,32312.5,275329255,금융
31900,32700,32700,31850,32484.54545,4.13,32380,32365,275110196,금융
31700,31700,32100,31000,32319.09091,4.11,32210,32567.5,274347759,금융
31500,31100,31600,30700,32138.18182,4.08,31870,32685,274526499,금융
31300,31700,31950,31300,31950,4.05,31750,32650,274195088,금융
31100,31100,31650,31000,31740,4.03,31500,32560,273209758,금융
34200,31500,34200,31350,32119.09091,4.43,31960,32482.5,273120268,금융
34150,34850,35950,33800,32479.09091,4.42,32450,32452.5,274273620,금융
34750,34200,35000,34050,32919.09091,4.5,33100,32462.5,274407100,금융
33000,33650,33800,32800,33012.72727,3.9,33440,32532.5,274743296,금융
32700,33100,33550,32400,33031.81818,3.87,33760,32582.5,273511729,금융
32450,32250,32750,32200,32999.09091,3.84,33410,32647.5,271509021,금융
32800,32900,33050,32600,33020,3.88,33140,32645,270980442,금융
32150,32800,33350,32100,32902.72727,3.8,32620,32597.5,270996807,금융
31550,32150,32250,31450,32664.54545,3.73,32330,32570,270418711,금융
31450,30850,31450,30800,32403.63636,3.72,32080,32517.5,270058282,금융
30950,31000,31200,30900,32045.45455,3.66,31780,32382.5,269258648,금융
31450,31200,31550,30800,31837.27273,3.72,31510,32327.5,268841921,금융
31000,31300,31350,30850,31596.36364,3.67,31280,32217.5,268178351,금융
31950,32300,32800,31800,31596.36364,3.78,31360,32220,267644046,금융
32050,31700,32150,31600,31633.63636,3.79,31480,32205,267487758,금융
32000,32250,32450,31900,31673.63636,3.79,31690,32210,267729583,금융
31100,32300,32300,31000,31558.18182,3.68,31620,32180,267816284,금융
31350,31200,31500,30850,31519.09091,3.71,31690,32172.5,267142498,금융
32600,31200,32850,31150,31721.81818,3.86,31820,32237.5,267164264,금융
33100,33600,33950,33000,31996.36364,3.92,32030,32337.5,267855848,금융
34200,34500,35200,33700,32440.90909,4.05,32470,32337.5,267853014,금융
34000,33800,34350,33300,32790,4.02,33050,32330,268710757,금융
34600,34200,34900,34050,33201.81818,4.09,33700,32322.5,268513287,금융
36250,34750,36450,34450,33848.18182,4.29,34430,32485,268622918,금융
38600,36900,38900,36850,34843.63636,4.57,35530,32780,268429526,금융
37000,39400,40150,36800,35429.09091,4.38,36090,33007.5,268375075,금융
38050,37050,38050,36700,36114.54545,4.5,36900,33270,267109529,금융
